Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W411    2100.69         2101.68         0.132646        0.999528        45.9486         1.87489         
W412    2101.42         2105.58         0.13402         0.998028        35.7682         0.874204        
W413    2102.1          2108.57         0.132137        0.996935        37.7199         1.6603          
W414    2102.73         2110.27         0.133671        0.996429        39.5285         0.971873        
W415    2103.31         2103.6          0.132566        0.999862        40.399          1.48059         
W416    2103.84         2108.99         0.122205        0.997553        46.1535         0.350438        
W417    2104.31         2098.48         0.190383        1.00278         47.7934         1.25669         
W418    2104.73         2107.3          0.129326        0.998778        53.5939         2.34278         
W419    2105.1          2104.74         0.135694        1.00017         49.738          0.715463        
W420    2105.41         2108.42         0.132751        0.998574        49.2896         0.240858        
W421    2105.68         2107.05         0.139143        0.999349        45.2049         3.92753         
W422    2105.89         2106.66         0.135627        0.999633        44.6856         1.67005         
W423    2106.05         2107.51         0.138668        0.999305        43.7552         5.12774         
W424    2106.15         2105.15         0.152576        1.00048         47.1616         3.30705         
W425    2106.2          2107.32         0.159458        0.99947         45.2133         5.9419          
W426    2106.2          2106.09         0.158506        1.00005         46.0638         6.87573         
W427    2106.15         2105.12         0.155357        1.00049         55.7186         2.84154         
W428    2106.05         2107.94         0.138234        0.9991          58.3905         17.2234         
W429    2105.89         2106.83         0.146095        0.999552        45.3656         2.58358         
W430    2105.68         2102.97         0.166658        1.00129         44.0552         2.25293         
W431    2105.41         2106.2          0.140611        0.999628        45.6291         0.626469        
W432    2105.1          2105.3          0.131034        0.999903        48.0992         0.397142        
W433    2104.73         2105.84         0.144928        0.999474        47.6842         1.14466         
W434    2104.31         2105.93         0.147056        0.99923         49.3929         0.11682         
W435    2103.84         2106.87         0.135241        0.99856         50.1749         1.04579         
W436    2103.31         2102.24         0.146901        1.00051         47.6484         1.95144         
W437    2102.73         2103.79         0.135279        0.999498        42.5012         1.0327          
W438    2102.1          2100.93         0.145022        1.00056         49.8278         2.09265         
W439    2101.42         2102.28         0.132582        0.999592        44.1699         0.500319        
W440    2100.69         2105.84         0.131119        0.997554        39.7033         0.370048        
W441    2099.91         2104.36         0.133071        0.997883        39.4075         2.2033          
W442    2099.07         2095.95         0.153655        1.00149         46.5899         3.05796         
W443    2099.28         2083.21         0.133645        1.00772         76.8992         1.06427         
W444    2100.12         2098.55         0.124049        1.00075         35.5533         1.22807         
W445    2100.9          2101.78         0.136855        0.999581        50.7724         3.06111         
W446    2101.63         2104.16         0.123587        0.998801        46.2996         0.531225        
W447    2102.31         2102.33         0.133126        0.99999         48.2898         1.80091         
W448    2102.94         2102.77         0.13397         1.00008         44.9433         0.781341        
W449    2103.52         2104.5          0.131383        0.999534        43.4807         0.050378        
W450    2104.05         2105.09         0.138048        0.999505        45.13           1.02663         
W451    2104.52         2106.11         0.144476        0.999245        46.0554         0.740058        
W452    2104.94         2107.54         0.133715        0.998768        50.5148         0.338726        
W453    2105.31         2104.43         0.151536        1.00042         49.5087         1.7193          
W454    2105.62         2105.4          0.147983        1.00011         47.9924         1.19045         
W455    2105.89         2104.52         0.152777        1.00065         45.1696         0.434337        
W456    2106.1          2106.04         0.144471        1.00003         46.9116         2.89074         
W457    2106.26         2104.61         0.147433        1.00078         45.3746         5.57689         
W458    2106.36         2111.8          0.143768        0.997425        48.7981         14.1967         
W459    2106.41         2104.04         0.192054        1.00113         48.9547         21.4213         
W460    2106.41         2108.05         0.166865        0.999226        49.4131         8.94105         
W461    2106.36         2105.97         0.159173        1.00018         60.4478         26.0842         
W462    2106.26         2103.11         0.170789        1.0015          52.8697         14.5905         
W463    2106.1          2106.07         0.159757        1.00001         44.8466         0.925573        
W464    2105.89         2107.55         0.140517        0.999209        44.0398         0.738976        
W465    2105.62         2106.43         0.1414          0.999616        44.7408         3.87101         
W466    2105.31         2108.15         0.130942        0.99865         46.1033         2.99041         
W467    2104.94         2105.95         0.148916        0.999518        46.9953         4.68229         
W468    2104.52         2102.83         0.167535        1.0008          49.0534         1.13934         
W469    2104.05         2103.62         0.141779        1.0002          51.629          1.69252         
W470    2103.52         2105.27         0.135717        0.99917         48.3501         0.94121         
W471    2102.94         2105.16         0.135135        0.998946        43.4011         1.6517          
W472    2102.31         2106.8          0.131204        0.997873        40.8134         1.18812         
W473    2101.63         2102.94         0.127294        0.999378        47.3137         2.29704         
W474    2100.9          2101.16         0.132609        0.999878        40.1466         2.0678          
W475    2100.12         2108.4          0.14844         0.996069        43.8239         2.80357         
W476    2099.28         2099.77         0.139227        0.999767        61.8612         1.78442         
W477    2099.44         2099.7          0.191834        0.999873        58.3316         1.75728         
W478    2100.27         2105.48         0.132461        0.997527        39.3999         0.555644        
W479    2101.06         2106.15         0.124843        0.997583        44.2966         0.380127        
W480    2101.79         2109.3          0.13213         0.996439        42.1612         3.53587         
W481    2102.47         2101.05         0.146399        1.00068         43.0665         1.96283         
W482    2103.1          2105.11         0.137258        0.999046        45.6272         0.324748        
W483    2103.68         2103.14         0.151511        1.00026         46.5562         1.02023         
W484    2104.2          2103.23         0.149514        1.00046         46.1606         0.0477519       
W485    2104.68         2105.37         0.141776        0.999672        44.6139         0.716612        
W486    2105.1          2107.01         0.128441        0.999092        51.2131         0.72183         
W487    2105.47         2103.4          0.141984        1.00098         48.4944         2.19246         
W488    2105.78         2111.33         0.113856        0.997372        45.22           1.37498         
W489    2106.05         2107.49         0.132362        0.999314        48.6129         1.38995         
W490    2106.26         2105.61         0.140995        1.00031         49.8686         7.08845         
W491    2106.41         2111.1          0.145363        0.997778        47.4411         58.5903         
W492    2106.52         2094.69         0.205204        1.00565         56.0288         28.5816         
W493    2106.57         2107.27         0.18221         0.999668        52.5357         228.287         
W494    2106.57         2107.59         0.184971        0.999515        51.6153         139.994         
W495    2106.52         2107.11         0.163091        0.999719        54.1513         14.7861         
W496    2106.41         2107.41         0.136665        0.99953         57.3935         56.685          
W497    2106.26         2105.34         0.15389         1.00043         47.3092         3.83739         
W498    2106.05         2108.57         0.135579        0.998804        43.9561         5.10291         
W499    2105.78         2105.07         0.161902        1.00034         46.4564         1.23726         
W500    2105.47         2105.3          0.150371        1.00008         48.5983         5.6673          
W501    2105.1          2105.63         0.148089        0.999746        47.4743         0.58328         
W502    2104.68         2106.84         0.148257        0.998973        45.0975         1.12107         
W503    2104.2          2104.8          0.140105        0.999718        47.4447         3.31035         
W504    2103.68         2103.84         0.136509        0.999922        46.1156         0.0549278       
W505    2103.1          2103.48         0.137626        0.99982         43.0288         1.98209         
W506    2102.47         2104.17         0.130076        0.999192        45.171          2.46814         
W507    2101.79         2098.99         0.141071        1.00133         41.0693         1.32337         
W508    2101.06         2099.65         0.133648        1.00067         47.0041         0.0964049       
W509    2100.27         2102.05         0.125682        0.999155        47.7987         0.956467        
W510    2099.44         2090.98         0.135053        1.00405         45.5469         0.939535        
W511    2099.54         2125.42         0.132971        0.987825        34.999          0.110157        
W512    2100.38         2102.06         0.156084        0.9992          45.9747         0.884663        
W513    2101.16         2102.67         0.134549        0.99928         41.6958         2.55912         
W514    2101.89         2103.25         0.138838        0.999356        45.5744         3.10841         
W515    2102.57         2102.32         0.143362        1.00012         44.2346         1.98013         
W516    2103.2          2103.26         0.153222        0.999972        50.3352         2.22699         
W517    2103.78         2105.77         0.147326        0.999056        49.009          1.30345         
W518    2104.31         2105.49         0.150236        0.999439        47.1135         1.30699         
W519    2104.78         2104.49         0.159483        1.00014         47.2835         2.44033         
W520    2105.2          2103.14         0.156987        1.00098         45.9685         0.610607        
W521    2105.57         2107.64         0.135228        0.999019        46.176          0.952193        
W522    2105.89         2102.4          0.174082        1.00166         44.1985         0.740901        
W523    2106.15         2104.8          0.162748        1.00064         45.6637         0.567394        
W524    2106.36         2108.48         0.159297        0.998996        47.3606         3.3225          
W525    2106.52         2097.48         0.20626         1.00431         46.7864         59.9501         
W526            2106.63         2150.93         0.979405        77.8531         0.282568        
W527    2106.68         2089.24         0.193008        1.00835         89.5225         2.18749         
W528    2106.68         2102.22         0.217629        1.00212         62.228          6.6277          
W529    2106.63         2118.87         0.181498        0.994221        83.6558         4.96983         
W530    2106.52         2108.77         0.140605        0.998932        47.5659         103.836         
W531    2106.36         2106.09         0.158076        1.00013         49.8452         1.71555         
W532    2106.15         2107.29         0.156936        0.999461        45.222          1.63564         
W533    2105.89         2106.56         0.166854        0.99968         46.6819         5.4353          
W534    2105.57         2109.33         0.135925        0.998216        48.3517         0.576067        
W535    2105.2          2106.15         0.138101        0.999551        49.2005         1.84889         
W536    2104.78         2103.82         0.152111        1.00046         47.6817         2.91711         
W537    2104.31         2106.16         0.147659        0.999119        43.9211         0.75411         
W538    2103.78         2104.38         0.13757         0.999716        45.2484         1.83765         
W539    2103.2          2103.24         0.137661        0.999983        46.8269         1.36563         
W540    2102.57         2102.59         0.139113        0.999992        44.2223         1.24747         
W541    2101.89         2106.08         0.119344        0.998013        45.148          1.23277         
W542    2101.16         2099.78         0.126875        1.00066         42.9265         1.223           
W543    2100.38         2121.88         0.134692        0.989864        19.733          0.0277755       
W544    2099.54         2093.52         0.1425          1.00288         47.7213         2.21132         
W545    2099.59         2108.72         0.142816        0.995673        72.2042         4.23906         
W546    2100.43         2100.47         0.144031        0.99998         39.6343         0.85575         
W547    2101.21         2102.64         0.138132        0.99932         42.1421         0.150147        
W548    2101.95         2105.87         0.137184        0.998135        36.0297         0.93421         
W549    2102.63         2107.47         0.128522        0.997701        44.9311         0.427134        
W550    2103.26         2103.9          0.145058        0.999694        45.6671         2.66106         
W551    2103.83         2106.54         0.160108        0.998715        43.6699         1.50538         
W552    2104.36         2103.8          0.163095        1.00027         43.4647         2.25624         
W553    2104.83         2105.48         0.15986         0.999694        47.0991         0.813159        
W554    2105.25         2105.88         0.140987        0.999703        47.1765         2.4403          
W555    2105.62         2108.2          0.120378        0.998777        46.1212         1.18695         
W556    2105.94         2107.8          0.149454        0.999117        44.8575         2.27137         
W557    2106.2          2108.36         0.150183        0.998978        44.0218         11.428          
W558    2106.41         2105.79         0.163786        1.0003          44.865          7.00921         
W559    2106.57         2106.57         0.173398        1               49.2863         158.856         
W560    2106.68         2093.5          0.190381        1.00629         59.5683         0.674926        
W563    2106.68         2124.35         0.171266        0.99168         62.5598         2.16236         
W564    2106.57         2106.3          0.169206        1.00013         49.141          278.789         
W565    2106.41         2105.95         0.17306         1.00022         46.8321         28.8958         
W566    2106.2          2105.51         0.178852        1.00033         46.9254         0.731276        
W567    2105.94         2108.12         0.158761        0.998965        46.589          4.28473         
W568    2105.62         2102.34         0.169948        1.00156         49.0029         2.74115         
W569    2105.25         2108.28         0.131456        0.998563        51.7325         0.178478        
W570    2104.83         2103.92         0.151215        1.00043         49.5646         2.76133         
W571    2104.36         2108.07         0.136682        0.998241        43.5461         0.632855        
W572    2103.83         2106.45         0.140292        0.998756        45.3523         0.381814        
W573    2103.26         2107.87         0.131349        0.997812        40.3055         0.635566        
W574    2102.63         2105.36         0.140785        0.998701        44.4396         3.24009         
W575    2101.95         2098.12         0.146049        1.00182         45.7184         0.449293        
W576    2101.21         2110.43         0.124486        0.995633        36.4271         1.11527         
W577    2100.43         2096.23         0.158674        1.002           39.1491         0.789884        
W578    2099.59         2105.6          0.133931        0.997148        82.4562         1.7262          
W579    2099.59         2110.31         0.136589        0.99492         38.283          0.573778        
W580    2100.43         2101.9          0.143164        0.9993          48.1071         1.62632         
W581    2101.21         2106.89         0.137024        0.997306        39.248          2.58568         
W582    2101.95         2101            0.135059        1.00045         44.9644         3.38073         
W583    2102.63         2107.94         0.132016        0.99748         47.5513         0.388697        
W584    2103.26         2102.4          0.147987        1.00041         48.2164         2.81476         
W585    2103.83         2104.32         0.142659        0.999771        48.2691         1.19404         
W586    2104.36         2106.7          0.143845        0.998888        47.3747         0.340691        
W587    2104.83         2102.36         0.16577         1.00118         51.9036         1.9213          
W588    2105.25         2106.82         0.15075         0.999255        46.4207         2.25337         
W589    2105.62         2104.02         0.185926        1.00076         45.8042         4.02593         
W590    2105.94         2105.55         0.195708        1.00019         44.5062         0.846172        
W591    2106.2          2105.37         0.173139        1.0004          45.3609         6.34796         
W592    2106.41         2108.62         0.152725        0.998953        46.2003         19.303          
W593    2106.57         2103.61         0.196871        1.00141         54.4096         20.6435         
W594    2106.68         2120.6          0.174525        0.993433        131.8           2.77094         
W597    2106.68         2072.37         0.185381        1.01655         92.3488         0.551121        
W598    2106.57         2107.16         0.176723        0.999722        49.9664         56.1212         
W599    2106.41         2107.94         0.159664        0.999276        48.5281         12.061          
W600    2106.2          2106.98         0.156927        0.99963         46.3813         2.96426         
W601    2105.94         2106.79         0.151717        0.999598        45.6916         5.31991         
W602    2105.62         2108.32         0.138712        0.998721        48.675          1.01899         
W603    2105.25         2105.43         0.139656        0.999919        49.3807         4.67158         
W604    2104.83         2106.37         0.150023        0.999273        45.0235         2.55311         
W605    2104.36         2103.89         0.165223        1.00022         46.7423         3.65509         
W606    2103.83         2108.04         0.152764        0.998007        42.7398         2.28764         
W607    2103.26         2106.75         0.14415         0.998341        41.1766         1.30934         
W608    2102.63         2103.19         0.142287        0.999731        50.9591         2.00868         
W609    2101.95         2106.68         0.134834        0.997752        51.1581         2.09292         
W610    2101.21         2105.41         0.132734        0.998007        43.5607         1.31174         
W611    2100.43         2102.45         0.139864        0.999038        41.4862         1.38934         
W612    2099.59         2102.26         0.143732        0.99873         30.0005         1.83262         
W613    2099.54         2095.21         0.136719        1.00207         43.759          0.575389        
W614    2100.38         2098.68         0.136166        1.00081         49.0542         1.66392         
W615    2101.16         2105.15         0.125458        0.998106        48.5063         1.29412         
W616    2101.89         2101.66         0.136878        1.00011         44.6227         0.540737        
W617    2102.57         2104.83         0.132755        0.998927        43.1538         1.17687         
W618    2103.2          2102.81         0.156165        1.00019         40.678          2.35522         
W619    2103.78         2105.93         0.139089        0.998982        45.0917         2.98992         
W620    2104.31         2102.74         0.150012        1.00075         44.7342         0.583336        
W621    2104.78         2107.57         0.131212        0.998675        49.2899         0.823038        
W622    2105.2          2106.67         0.131249        0.999302        52.2409         0.313344        
W623    2105.57         2106.66         0.159472        0.999484        45.587          1.68514         
W624    2105.89         2106.85         0.174897        0.999541        44.9224         4.81415         
W625    2106.15         2105.51         0.170195        1.0003          44.8626         9.11701         
W626    2106.36         2109.32         0.15819         0.998599        46.921          26.9002         
W627    2106.52         2104.04         0.209668        1.00118         50.8192         10.0032         
W628    2106.63         2118            0.165306        0.994631        74.975          0.829951        
W629    2106.68         2092.03         0.183544        1.007           70.1648         1.79805         
W630    2106.68         2132.7          0.187116        0.987801        77.7933         1.25053         
W631    2106.63         2097.03         0.196557        1.00457         66.093          4.95172         
W632    2106.52         2107.41         0.177032        0.99958         54.7836         17.9328         
W633    2106.36         2104.47         0.17713         1.0009          54.79           16.5608         
W634    2106.15         2107.16         0.159498        0.999522        46.3235         6.41094         
W635    2105.89         2105.61         0.167655        1.00013         44.0742         3.93738         
W636    2105.57         2106.13         0.161518        0.999736        44.4149         3.48378         
W637    2105.2          2106.84         0.156119        0.999225        45.1519         0.714897        
W638    2104.78         2105.44         0.16263         0.999689        44.9095         2.81738         
W639    2104.31         2105.08         0.161667        0.999635        43.0126         0.328092        
W640    2103.78         2106.7          0.159568        0.998617        44.449          0.0417912       
W641    2103.2          2106.49         0.139339        0.998442        45.6062         2.45301         
W642    2102.57         2105.04         0.144201        0.998829        48.1364         0.381012        
W643    2101.89         2102.79         0.137762        0.999574        44.221          0.108365        
W644    2101.16         2102.82         0.137209        0.999209        46.7653         1.64647         
W645    2100.38         2100.1          0.149427        1.00013         65.162          2.11101         
W646    2099.54         1994.21         0.132233        1.05282         67.8299         0.256311        
W647    2099.44         2091.77         0.160654        1.00367         69.8174         0.126833        
W648    2100.27         2105.14         0.144361        0.997687        52.4784         0.976765        
W649    2101.06         2099.91         0.141482        1.00054         49.1747         1.41469         
W650    2101.79         2102.46         0.140191        0.999681        48.7727         2.22974         
W651    2102.47         2102.25         0.135967        1.00011         41.914          1.48738         
W652    2103.1          2104.59         0.135153        0.999293        43.0811         1.68528         
W653    2103.68         2104.19         0.133853        0.999756        44.3807         3.03668         
W654    2104.2          2107.22         0.125209        0.99857         46.1519         0.835568        
W655    2104.68         2102.11         0.151537        1.00122         45.6174         0.890477        
W656    2105.1          2105.15         0.151923        0.999975        49.1877         2.73725         
W657    2105.47         2109.06         0.162845        0.998296        47.3476         2.29178         
W658    2105.78         2106.81         0.157817        0.999514        46.529          2.08464         
W659    2106.05         2107.1          0.144543        0.999498        45.0297         2.0515          
W660    2106.26         2105.31         0.16648         1.00045         44.7757         5.8772          
W661    2106.41         2107.15         0.163378        0.999653        49.2468         4.60136         
W662    2106.52         2108.26         0.152043        0.999174        53.1867         18.368          
W663    2106.57         2110.17         0.175517        0.998293        53.5073         121.941         
W664    2106.57         2107.12         0.185036        0.999741        55.8314         33.1699         
W665    2106.52         2104.94         0.196565        1.00075         57.6262         1.81555         
W666    2106.41         2107.36         0.171096        0.999552        53.5701         6.6567          
W667    2106.26         2107.52         0.15962         0.999401        49.3532         3.86822         
W668    2106.05         2107.1          0.153015        0.999499        44.3128         3.9739          
W669    2105.78         2105.94         0.166458        0.999924        44.7688         3.70022         
W670    2105.47         2105.79         0.167426        0.999846        45.6052         2.08614         
W671    2105.1          2106.35         0.161742        0.999407        46.7469         0.50874         
W672    2104.68         2104.62         0.160386        1.00003         44.4351         1.87776         
W673    2104.2          2106.1          0.151167        0.999098        44.2742         0.506133        
W674    2103.68         2103            0.161504        1.00032         44.2839         0.760761        
W675    2103.1          2103.17         0.157916        0.999966        43.2932         1.14785         
W676    2102.47         2109.72         0.143155        0.996565        42.1303         0.325745        
W677    2101.79         2101.93         0.140297        0.999931        43.3607         0.920146        
W678    2101.06         2103.09         0.138642        0.999034        39.1613         3.42396         
W679    2100.27         2109.13         0.133172        0.995802        38.2569         0.627655        
W680    2099.44         2097.76         0.149466        1.0008          76.354          1.22935         
W681    2099.28         2123.96         0.1597          0.988382        33.2726         1.58985         
W682    2100.12         2118.53         0.145908        0.991307        35.4124         0.189871        
W683    2100.9          2106.77         0.141196        0.997214        41.6533         3.20916         
W684    2101.63         2103.15         0.137431        0.999277        41.9079         2.8095          
W685    2102.31         2103.84         0.14346         0.999276        42.1855         2.97039         
W686    2102.94         2104.21         0.138021        0.999398        43.2828         1.95975         
W687    2103.52         2104.21         0.142597        0.999672        46.2695         0.497444        
W688    2104.05         2103.08         0.144328        1.00046         46.2605         3.67641         
W689    2104.52         2106.92         0.140098        0.998858        50.0938         0.232615        
W690    2104.94         2109.39         0.158682        0.997892        48.1892         1.61002         
W691    2105.31         2090.25         0.284815        1.0072          46.0972         0.664335        
W692    2105.62         2107.6          0.157157        0.999061        45.0799         1.1697          
W693    2105.89         2109.46         0.126364        0.998306        47.7291         1.4499          
W694    2106.1          2104.94         0.151976        1.00055         47.8671         4.68715         
W695    2106.26         2106.59         0.149831        0.99984         50.155          2.71951         
W696    2106.36         2112.95         0.144713        0.996881        49.4025         9.06492         
W697    2106.41         2083.91         0.275528        1.0108          52.603          0.384026        
W698    2106.41         2114.07         0.153668        0.996381        48.7865         17.4134         
W699    2106.36         2106.42         0.15824         0.999972        53.6486         0.780488        
W700    2106.26         2107.29         0.148367        0.999509        52.1264         15.7763         
W701    2106.1          2103.8          0.167937        1.00109         47.4199         6.74695         
W702    2105.89         2107.77         0.154947        0.999106        46.0702         0.468654        
W703    2105.62         2106.41         0.155326        0.999627        47.8506         0.383518        
W704    2105.31         2107.39         0.146711        0.999014        45.3281         2.70041         
W705    2104.94         2107.22         0.14794         0.998917        47.001          0.360317        
W706    2104.52         2104.13         0.153678        1.00018         45.7254         0.91484         
W707    2104.05         2103.89         0.146772        1.00007         49.2531         3.00037         
W708    2103.52         2107.04         0.140634        0.99833         41.3112         0.65126         
W709    2102.94         2106.84         0.145034        0.998149        40.6321         0.626076        
W710    2102.31         2103.23         0.162009        0.999562        49.1814         0.878107        
W711    2101.63         2109.34         0.144104        0.996345        38.2346         1.16084         
W712    2100.9          2107.53         0.145034        0.996853        44.0911         0.636457        
W713    2100.12         2095.78         0.132861        1.00207         51.722          4.52219         
W714    2099.28         2082.79         0.151931        1.00792         54.7931         0.362484        
W715    2099.07         2100.02         0.142007        0.999548        47.9567         2.14869         
W716    2099.91         2102.09         0.142439        0.998962        37.8608         2.51407         
W717    2100.69         2104.68         0.14309         0.998103        44.3301         0.487713        
W718    2101.42         2108.28         0.143467        0.996745        39.6924         2.33275         
W719    2102.1          2102.99         0.160405        0.999579        46.4698         0.84565         
W720    2102.73         2106.41         0.154073        0.998252        40.782          0.00683309      
W721    2103.31         2104.27         0.143176        0.999546        44.9803         1.29912         
W722    2103.84         2106.35         0.148681        0.998804        45.3304         1.00959         
W723    2104.31         2102.74         0.165312        1.00074         48.4658         0.494278        
W724    2104.73         2106.44         0.161382        0.999189        47.4196         3.121           
W725    2105.1          2110.78         0.147217        0.997308        46.8542         1.98293         
W726    2105.41         2107.84         0.139352        0.998847        49.1682         0.0696193       
W727    2105.68         2102.33         0.168134        1.00159         49.9836         0.599606        
W728    2105.89         2108.48         0.141132        0.998772        47.674          2.40513         
W729    2106.05         2105.53         0.159937        1.00025         47.0699         4.93304         
W730    2106.15         2105.43         0.165513        1.00034         48.2388         4.53518         
W731    2106.2          2115.86         0.160056        0.995436        45.7912         7.50036         
W732    2106.2          2101.69         0.191712        1.00215         46.8726         4.60511         
W733    2106.15         2108.79         0.145915        0.998749        49.0844         9.802           
W734    2106.05         2104.68         0.155303        1.00065         50.2088         2.00615         
W735    2105.89         2109.4          0.143503        0.998335        49.283          2.47373         
W736    2105.68         2103.91         0.168751        1.00084         47.0808         0.398427        
W737    2105.41         2107.58         0.143941        0.998973        48.4659         2.00512         
W738    2105.1          2106.11         0.149855        0.999521        46.9502         2.55754         
W739    2104.73         2103.18         0.171293        1.00074         45.2186         1.21857         
W740    2104.31         2106.42         0.151951        0.998999        43.7194         1.49705         
W741    2103.84         2104.38         0.148771        0.999741        44.9198         7.71986         
W742    2103.31         2103.98         0.151017        0.99968         45.0332         0.954481        
W743    2102.73         2103.22         0.14092         0.999766        48.6321         2.33471         
W744    2102.1          2105.83         0.142745        0.998229        40.2509         0.161522        
W745    2101.42         2102.46         0.143689        0.999509        41.3894         1.32311         
W746    2100.69         2101.98         0.140485        0.999384        44.3634         2.79127         
W747    2099.91         2094.92         0.129979        1.00238         45.3004         0.927628        
W748    2099.07         2013.12         0.150609        1.04269         80.7355         0.303074        
W749    2098.81         2100.18         0.132983        0.999347        26.35           0.804547        
W750    2099.65         2099.27         0.145734        1.00018         44.8698         0.546084        
W751    2100.43         2101.22         0.14799         0.999626        48.6599         1.00207         
W752    2101.16         2103.84         0.133009        0.998727        50.8539         1.55037         
W753    2101.84         2102.92         0.149195        0.999489        43.928          1.12263         
W754    2102.47         2110.47         0.149097        0.996211        36.2566         1.75334         
W755    2103.05         2104.78         0.14204         0.999176        43.9783         3.0014          
W756    2103.57         2100.5          0.16057         1.00146         50.4983         1.76657         
W757    2104.05         2106.98         0.153678        0.998608        49.6703         0.676607        
W758    2104.47         2103.11         0.168411        1.00064         48.0392         0.848796        
W759    2104.83         2102.94         0.16199         1.0009          50.0515         2.26354         
W760    2105.15         2105.58         0.138202        0.999797        48.21           0.544487        
W761    2105.41         2106.16         0.142995        0.999647        45.7198         0.132664        
W762    2105.62         2106.46         0.137945        0.999605        47.5416         1.01296         
W763    2105.78         2105.31         0.155109        1.00022         45.3285         0.805809        
W764    2105.89         2107.73         0.1484          0.999126        44.1262         7.75578         
W765    2105.94         2104.06         0.154016        1.0009          44.4457         5.78372         
W766    2105.94         2109.06         0.12769         0.998521        45.0639         3.54808         
W767    2105.89         2104.92         0.150105        1.00046         50.1862         3.80134         
W768    2105.78         2105.14         0.16566         1.00031         47.2469         4.34297         
W769    2105.62         2106.15         0.168107        0.999751        45.9741         0.963257        
W770    2105.41         2106.75         0.15075         0.999366        44.5702         3.83224         
W771    2105.15         2106.77         0.135138        0.999229        46.0766         0.378942        
W772    2104.83         2105.45         0.149117        0.999708        47.2631         0.885993        
W773    2104.47         2107.08         0.14175         0.998759        46.6244         0.271896        
W774    2104.05         2103.53         0.146948        1.00025         44.943          0.275232        
W775    2103.57         2102.79         0.156326        1.00037         45.8167         0.87906         
W776    2103.05         2104.08         0.144463        0.999508        48.5307         2.58061         
W777    2102.47         2103.07         0.155293        0.999715        48.3338         2.46676         
W778    2101.84         2099.75         0.139386        1.001           48.7523         3.24801         
W779    2101.16         2103.73         0.130725        0.99878         48.0645         1.33139         
W780    2100.43         2103.89         0.138944        0.998353        47.5892         1.57012         
W781    2099.65         2094.37         0.156879        1.00252         39.9659         1.25659         
W782    2098.81         2090.88         0.131034        1.00379         56.7242         4.64436         
W783    2098.5          2097.38         0.123766        1.00053         49.17           0.59662         
W784    2099.33         2120.95         0.107656        0.98981         26.0946         0.430738        
W785    2100.12         2104.26         0.10981         0.998032        34.4359         0.266449        
W786    2100.85         2105.05         0.109016        0.998003        40.6431         1.46219         
W787    2101.53         2106.8          0.12257         0.997498        42.519          0.660692        
W788    2102.16         2102.52         0.121832        0.999827        49.4956         1.1144          
W789    2102.73         2103.45         0.125829        0.999658        54.5463         0.961282        
W790    2103.26         2106.54         0.132993        0.998443        51.6177         1.10627         
W791    2103.73         2104.6          0.172345        0.999588        45.155          0.209462        
W792    2104.15         2109.32         0.116705        0.997549        47.4927         0.938802        
W793    2104.52         2103.99         0.131404        1.00025         50.8292         2.23172         
W794    2104.84         2107.59         0.121419        0.998693        45.8216         1.60882         
W795    2105.1          2105.32         0.140791        0.999893        44.51           1.32851         
W796    2105.31         2106.46         0.133938        0.999453        45.4715         0.452797        
W797    2105.47         2106.62         0.133643        0.999453        46.7438         0.0494929       
W798    2105.57         2106.23         0.140183        0.999688        46.459          0.122817        
W799    2105.63         2107.09         0.132655        0.999306        44.9782         2.23374         
W800    2105.63         2106.25         0.13596         0.999701        44.8216         4.96035         
W801    2105.57         2104.79         0.135891        1.00037         49.5427         5.49035         
W802    2105.47         2108.49         0.131132        0.998565        48.4514         1.72829         
W803    2105.31         2104.22         0.158873        1.00052         49.1712         0.0554771       
W804    2105.1          2107.32         0.139165        0.998946        44.9892         0.788947        
W805    2104.84         2104.87         0.141793        0.999982        45.1822         1.14381         
W806    2104.52         2106.17         0.151095        0.999214        47.2267         0.0913855       
W807    2104.15         2103.9          0.14872         1.00012         47.8833         0.781657        
W808    2103.73         2108.46         0.132964        0.997756        42.7901         0.233347        
W809    2103.26         2104.7          0.148256        0.999315        51.0804         0.498535        
W810    2102.73         2107.2          0.125793        0.997881        42.169          0.785991        
W811    2102.16         2101.65         0.153095        1.00024         48.7184         0.308352        
W812    2101.53         2103.03         0.130494        0.999285        46.9435         1.77716         
W813    2100.85         2095.33         0.166794        1.00263         47.9056         1.52515         
W814    2100.12         2101.87         0.126601        0.999165        40.3991         1.10982         
W815    2099.33         2102.05         0.122199        0.998708        51.5678         2.2841          
W816    2098.5          2090            0.141229        1.00407         53.5773         2.1729          
W817    2098.14         2106.55         0.131826        0.996004        20.6209         0.694711        
W818    2098.97         2096.7          0.125938        1.00108         40.251          0.190392        
W819    2099.75         2105.34         0.120176        0.997345        57.2637         2.21933         
W820    2100.48         2098.67         0.124958        1.00086         53.6191         1.5355          
W821    2101.16         2103.32         0.124691        0.998977        41.8393         0.255922        
W822    2101.79         2100.4          0.126298        1.00066         56.3109         1.69304         
W823    2102.37         2094.56         0.13672         1.00373         58.7576         5.07416         
W824    2102.89         2102.21         0.12965         1.00033         60.6044         0.942829        
W825    2103.36         2105.67         0.157007        0.998906        45.0473         1.12672         
W826    2103.78         2104.55         0.139654        0.999636        46.3932         1.52516         
