Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W411    2100.69         2100.91         0.132659        0.999896        44.2499         0.864691        
W412    2101.42         2097.99         0.133801        1.00163         40.8076         0.382126        
W413    2102.1          2103.05         0.132196        0.999551        42.2399         0.884762        
W414    2102.73         2102.66         0.133666        1.00004         45.771          1.14794         
W415    2103.31         2099.18         0.132306        1.00197         43.3812         1.44783         
W416    2103.84         2113.27         0.122753        0.995537        46.2233         1.03899         
W417    2104.31         2089.63         0.189055        1.00702         47.2058         1.84607         
W418    2104.73         2111.74         0.129756        0.99668         52.0597         2.31185         
W419    2105.1          2106.69         0.135797        0.999242        49.129          0.635721        
W420    2105.41         2108.52         0.132948        0.998525        50.5578         3.75563         
W421    2105.68         2107            0.139231        0.999373        45.867          2.96477         
W422    2105.89         2106.71         0.13568         0.999612        45.2209         3.49445         
W423    2106.05         2107.84         0.138786        0.999147        44.4429         4.40369         
W424    2106.15         2103.19         0.152362        1.00141         47.8704         5.75996         
W425    2106.2          2107.42         0.159549        0.999426        45.4884         8.71759         
W426    2106.2          2104.98         0.158414        1.00058         46.8714         10.1838         
W427    2106.15         2103.77         0.155181        1.00113         56.8729         3.41316         
W428    2106.05         2113.56         0.138727        0.996445        60.1183         31.1947         
W429    2105.89         2107.72         0.146222        0.999132        45.9132         2.2239          
W430    2105.68         2097.51         0.166012        1.00389         44.5463         2.45044         
W431    2105.41         2105.89         0.140643        0.999772        46.301          0.710299        
W432    2105.1          2104.02         0.130966        1.00051         50.0434         1.66643         
W433    2104.73         2104.87         0.144938        0.999931        48.2007         0.688448        
W434    2104.31         2105.84         0.147162        0.999274        49.7571         0.216398        
W435    2103.84         2106.78         0.135431        0.998602        49.6368         2.28221         
W436    2103.31         2095.93         0.146386        1.00352         52.3122         3.04356         
W437    2102.73         2104.32         0.135381        0.999246        42.1154         0.753283        
W438    2102.1          2095.85         0.144591        1.00298         50.0131         1.03111         
W439    2101.42         2104.28         0.132763        0.998641        41.2191         1.1119          
W440    2100.69         2101.29         0.131156        0.999712        45.3194         1.04793         
W441    2099.91         2105.64         0.133434        0.997278        43.2407         1.4864          
W442    2099.07         2088.37         0.152872        1.00512         42.641          1.46947         
W443    2099.28         2093.85         0.133299        1.00259         36.4            0.638326        
W444    2100.12         2100.29         0.12406         0.999915        38.6447         1.67423         
W445    2100.9          2095.7          0.136516        1.00248         47.2443         1.12574         
W446    2101.63         2106.96         0.1239          0.99747         47.3333         0.336008        
W447    2102.31         2101.88         0.133098        1.0002          46.6103         0.805925        
W448    2102.94         2102.26         0.133926        1.00033         46.1244         0.320118        
W449    2103.52         2106.1          0.131545        0.998773        43.8995         1.31105         
W450    2104.05         2103.83         0.138034        1.0001          47.6331         0.843278        
W451    2104.52         2106.89         0.144639        0.998875        46.382          0.680133        
W452    2104.94         2107.03         0.133848        0.999007        54.1706         1.05867         
W453    2105.31         2102.21         0.151313        1.00147         49.7596         0.495189        
W454    2105.62         2101.49         0.147692        1.00197         49.0989         2.48978         
W455    2105.89         2101.08         0.152429        1.00229         46.4493         4.38136         
W456    2106.1          2104.65         0.144372        1.00069         47.8794         5.24103         
W457    2106.26         2102.31         0.147157        1.00188         46.4632         8.27208         
W458    2106.36         2117.47         0.144526        0.994755        48.769          20.9621         
W459    2106.41         2099.62         0.191435        1.00324         49.7548         15.5862         
W460    2106.41         2109.65         0.167121        0.998467        50.2188         28.1812         
W461    2106.36         2106.91         0.159214        0.999741        61.4767         27.346          
W462    2106.26         2097.52         0.170081        1.00416         53.9273         8.71048         
W463    2106.1          2103.85         0.159586        1.00107         45.3815         4.04884         
W464    2105.89         2109.88         0.140783        0.998107        44.0519         0.838289        
W465    2105.62         2105.54         0.141395        1.00004         45.8252         3.77028         
W466    2105.31         2108.93         0.131167        0.998285        48.9322         5.66626         
W467    2104.94         2104.9          0.148913        1.00002         49.5984         3.16003         
W468    2104.52         2098.64         0.167067        1.0028          49.9163         0.877226        
W469    2104.05         2105.53         0.141878        0.999297        52.1409         0.942443        
W470    2103.52         2104.92         0.135807        0.999334        48.1157         0.327513        
W471    2102.94         2102.75         0.135123        1.00009         44.7013         3.61223         
W472    2102.31         2103.17         0.131258        0.999591        45.1477         0.827463        
W473    2101.63         2104.7          0.127479        0.998543        46.1091         0.52672         
W474    2100.9          2102.69         0.132722        0.999148        46.2949         4.20281         
W475    2100.12         2094.64         0.148053        1.00261         53.3441         1.2748          
W476    2099.28         2106.32         0.139694        0.996656        56.9977         2.04899         
W477    2099.44         2079.7          0.190031        1.00949         61.3547         1.63509         
W478    2100.27         2103.75         0.13268         0.998347        41.5474         0.300231        
W479    2101.06         2100.84         0.12483         1.0001          49.0584         1.25776         
W480    2101.79         2101.89         0.132137        0.999953        47.2211         1.22992         
W481    2102.47         2099.94         0.146223        1.0012          45.5596         1.19983         
W482    2103.1          2106.16         0.137458        0.998547        47.2566         1.63244         
W483    2103.68         2101.19         0.151332        1.00118         46.2063         0.634875        
W484    2104.2          2102.77         0.149412        1.00068         44.3997         0.768994        
W485    2104.68         2106.65         0.141909        0.999062        44.34           0.42891         
W486    2105.1          2110.34         0.128761        0.997514        52.1895         0.475441        
W487    2105.47         2100.52         0.141651        1.00236         49.3177         0.811133        
W488    2105.78         2118.93         0.114567        0.993794        45.5681         1.96093         
W489    2106.05         2109.29         0.132566        0.998461        49.6086         5.86761         
W490    2106.26         2106.15         0.140988        1.00005         50.9042         11.2979         
W491    2106.41         2118.33         0.146185        0.994373        47.1987         52.1347         
W492    2106.52         2088.4          0.203439        1.00868         59.3395         16.1053         
W493    2106.57         2109.79         0.182488        0.998476        52.4444         182.449         
W494    2106.57         2109.18         0.1852          0.998766        52.1903         109.995         
W495    2106.52         2108.72         0.163262        0.998958        54.891          37.2117         
W496    2106.41         2110.91         0.136956        0.997872        58.4824         56.785          
W497    2106.26         2102.23         0.153596        1.00191         48.5891         10.6643         
W498    2106.05         2112.31         0.135982        0.997033        43.5574         9.38651         
W499    2105.78         2101.96         0.161608        1.00182         46.7692         3.02003         
W500    2105.47         2103.14         0.150205        1.0011          50.0945         2.81407         
W501    2105.1          2104.52         0.148048        1.00028         47.299          1.56771         
W502    2104.68         2107.02         0.148422        0.998887        45.2127         2.45449         
W503    2104.2          2106.32         0.140246        0.998997        46.6053         0.933628        
W504    2103.68         2103.58         0.136503        1.00005         47.6769         0.482337        
W505    2103.1          2101.37         0.137513        1.00082         43.7003         1.71979         
W506    2102.47         2105.42         0.130258        0.9986          45.3899         2.10123         
W507    2101.79         2096.24         0.140699        1.00265         47.6469         1.27011         
W508    2101.06         2099.92         0.133576        1.00054         47.2551         0.670941        
W509    2100.27         2106.13         0.126032        0.997219        47.4708         0.727578        
W510    2099.44         2098.68         0.135005        1.00036         48.1551         1.57553         
W511    2099.54         2118.08         0.134145        0.991247        64.2925         0.377124        
W512    2100.38         2092.76         0.155518        1.00364         49.8369         0.838471        
W513    2101.16         2103.66         0.134709        0.998813        42.9555         1.24482         
W514    2101.89         2099.96         0.13871         1.00092         45.4213         1.93857         
W515    2102.57         2102.62         0.143365        0.999977        44.2054         0.601082        
W516    2103.2          2099.74         0.15297         1.00165         51.4788         0.719112        
W517    2103.78         2107.75         0.147604        0.998117        47.9766         0.488671        
W518    2104.31         2107.38         0.150455        0.998544        47.7682         0.57664         
W519    2104.78         2102.86         0.159337        1.00091         46.6377         1.06268         
W520    2105.2          2098.68         0.1565          1.00311         46.7084         1.20503         
W521    2105.57         2109.04         0.135451        0.998355        46.2238         2.10953         
W522    2105.89         2095.05         0.173186        1.00517         45.2744         3.6691          
W523    2106.15         2102.02         0.162429        1.00196         46.8144         7.10598         
W524    2106.36         2110.19         0.159586        0.998184        47.5609         17.5686         
W525    2106.52         2091.5          0.204789        1.00718         48.3753         36.6164         
W526            2106.63         2187.11         0.963203        100             4.13317         
W527    2106.68         2092.68         0.193008        1.00669         90.6634         1.72226         
W528    2106.68         2099.1          0.217629        1.00361         66.1022         2.77279         
W529    2106.63         2129.61         0.181498        0.989206        60.2973         3.65149         
W530    2106.52         2112.2          0.140984        0.99731         47.9677         121.35          
W531    2106.36         2104.42         0.157931        1.00092         50.4856         16.5143         
W532    2106.15         2107.71         0.157052        0.99926         45.376          7.97203         
W533    2105.89         2102.67         0.166599        1.00153         47.7307         13.0536         
W534    2105.57         2113.88         0.136461        0.996069        48.2669         2.16179         
W535    2105.2          2105.56         0.138124        0.999831        50.0339         2.07339         
W536    2104.78         2102.33         0.151934        1.00117         50.0418         2.76374         
W537    2104.31         2101.97         0.147495        1.00111         46.67           1.30277         
W538    2103.78         2104.27         0.137602        0.999767        44.4169         0.971407        
W539    2103.2          2102.6          0.137621        1.00029         46.6629         0.618652        
W540    2102.57         2099.57         0.138914        1.00143         47.1712         0.631084        
W541    2101.89         2110.68         0.119843        0.995839        48.0047         0.751126        
W542    2101.16         2100.05         0.126808        1.00053         42.0538         0.759678        
W543    2100.38         2104.12         0.134932        0.998219        44.7383         1.54459         
W544    2099.54         2095.86         0.14225         1.00176         31.3375         0.616802        
W545    2099.59         2097.87         0.142699        1.00082         86.149          0.891189        
W546    2100.43         2101.69         0.144118        0.999399        42.8793         1.51474         
W547    2101.21         2101.37         0.138143        0.999924        42.025          0.456728        
W548    2101.95         2101.92         0.137182        1.00001         39.442          0.626429        
W549    2102.63         2108.42         0.128876        0.997253        47.2564         0.880003        
W550    2103.26         2104.36         0.145134        0.999476        46.6757         0.902373        
W551    2103.83         2100.51         0.159855        1.00158         46.962          1.29018         
W552    2104.36         2101.34         0.162862        1.00144         45.1318         2.16794         
W553    2104.83         2105.6          0.159918        0.999636        47.9623         0.781181        
W554    2105.25         2107.38         0.14113         0.99899         48.8297         1.81223         
W555    2105.62         2114.47         0.120884        0.995817        46.6232         1.87503         
W556    2105.94         2110.14         0.149752        0.998009        44.9106         2.54617         
W557    2106.2          2110.72         0.150505        0.99786         43.9027         14.4251         
W558    2106.41         2104.96         0.163673        1.00069         45.4648         19.9237         
W559    2106.57         2108.33         0.173543        0.999165        49.2481         118.268         
W560    2106.68         2077.18         0.190381        1.0142          100.679         0.732573        
W563    2106.68         2121.71         0.171266        0.992913        68.6718         0.986138        
W564    2106.57         2105.34         0.169108        1.00058         49.0837         205.018         
W565    2106.41         2104.03         0.172864        1.00114         47.0228         22.5326         
W566    2106.2          2101.8          0.178478        1.00209         47.793          6.10036         
W567    2105.94         2109.17         0.159004        0.998469        46.2522         8.62736         
W568    2105.62         2095.25         0.169111        1.00495         50.0452         2.49351         
W569    2105.25         2110.75         0.1318          0.997396        52.6345         2.25718         
W570    2104.83         2101.04         0.150942        1.00181         50.9107         0.855572        
W571    2104.36         2109.59         0.137021        0.997522        45.5618         1.40657         
W572    2103.83         2102.38         0.140195        1.00069         48.3623         1.38845         
W573    2103.26         2106.77         0.131568        0.998331        43.3751         1.47459         
W574    2102.63         2103.13         0.140819        0.999759        44.664          2.49049         
W575    2101.95         2094.81         0.145553        1.00341         46.6668         0.938583        
W576    2101.21         2109.42         0.124972        0.996107        41.5121         1.22398         
W577    2100.43         2091.6          0.158008        1.00422         43.479          0.855525        
W578    2099.59         2101.51         0.134053        0.999089        88.0555         0.817919        
W579    2099.59         2097.53         0.136455        1.00098         52.4467         1.06536         
W580    2100.43         2098.2          0.143013        1.00106         44.6098         0.591002        
W581    2101.21         2100.29         0.136964        1.00044         43.7399         1.26157         
W582    2101.95         2101.63         0.135039        1.00015         47.876          1.65316         
W583    2102.63         2102.63         0.132016        0.999996        50.5746         1.14969         
W584    2103.26         2101.53         0.147865        1.00082         46.776          1.18418         
W585    2103.83         2106.11         0.142813        0.998919        48.1439         0.40116         
W586    2104.36         2109.28         0.144181        0.997666        47.6714         0.693348        
W587    2104.83         2098.63         0.165282        1.00295         53.2747         1.1094          
W588    2105.25         2105.82         0.15079         0.999732        47.6466         2.50529         
W589    2105.62         2099.05         0.185345        1.00313         46.2325         2.21448         
W590    2105.94         2100.96         0.195246        1.00237         45.6675         3.14301         
W591    2106.2          2102.67         0.172848        1.00168         45.7215         9.12851         
W592    2106.41         2111.91         0.153123        0.997397        46.4179         26.7679         
W593    2106.57         2100.66         0.196319        1.00282         56.3522         75.7271         
W594            2106.68         2142.56         0.983253        70              13.9995         
W597    2106.68         1988.37         0.185381        1.0595          200             3.94089         
W598    2106.57         2106.73         0.176736        0.999926        50.9358         88.7403         
W599    2106.41         2109.92         0.159929        0.99834         49.1646         19.4583         
W600    2106.2          2107.89         0.157053        0.999201        46.8224         4.11383         
W601    2105.94         2107.06         0.151798        0.999468        46.0956         6.03837         
W602    2105.62         2111.21         0.13908         0.997353        48.9911         2.53952         
W603    2105.25         2105.28         0.139658        0.999987        50.2768         1.59158         
W604    2104.83         2106.08         0.150112        0.999406        46.7237         2.50561         
W605    2104.36         2100.08         0.164887        1.00204         48.607          1.02834         
W606    2103.83         2104.45         0.152809        0.999707        46.2634         1.79742         
W607    2103.26         2102.2          0.144078        1.0005          45.1897         1.45588         
W608    2102.63         2101.22         0.142191        1.00067         50.1511         2.18393         
W609    2101.95         2104.12         0.134973        0.998967        52.0584         1.52157         
W610    2101.21         2101.7          0.132764        0.999768        45.5647         2.0283          
W611    2100.43         2103.63         0.140077        0.99848         42.6449         1.52326         
W612    2099.59         2080.57         0.14243         1.00914         43.6676         0.241364        
W613    2099.54         2100.6          0.136788        0.999495        73.814          0.91386         
W614    2100.38         2099.58         0.136114        1.00038         55.399          1.04937         
W615    2101.16         2107.04         0.125809        0.997209        46.2532         2.21882         
W616    2101.89         2100.07         0.136759        1.00087         43.7676         0.67941         
W617    2102.57         2105.16         0.132918        0.998771        42.6896         1.4369          
W618    2103.2          2097.99         0.155778        1.00248         41.9742         1.98727         
W619    2103.78         2106.82         0.13929         0.998556        45.1151         0.939025        
W620    2104.31         2096.9          0.149484        1.00353         46.9489         0.91414         
W621    2104.78         2111.05         0.131603        0.997028        49.0539         0.981442        
W622    2105.2          2109.51         0.131518        0.997959        51.8131         0.588261        
W623    2105.57         2107.41         0.159611        0.999127        46.3575         2.50854         
W624    2105.89         2105.7          0.174881        1.00009         45.2545         7.6453          
W625    2106.15         2103.54         0.169984        1.00124         45.1281         9.86012         
W626    2106.36         2112.45         0.158647        0.997119        46.7091         31.7393         
W627    2106.52         2097.61         0.208781        1.00425         51.7269         39.8772         
W628    2106.63         2122.37         0.165306        0.99258         66.8102         1.89274         
W629    2106.68         2098.76         0.183544        1.00377         61.4337         1.40535         
W630    2106.68         2130            0.187116        0.98905         79.3384         0.482057        
W631    2106.63         2098.65         0.196557        1.0038          59.6749         1.60901         
W632    2106.52         2108.22         0.177175        0.999194        55.1839         31.5827         
W633    2106.36         2102.6          0.176814        1.00179         56.5853         35.0687         
W634    2106.15         2107.1          0.159569        0.99955         46.6931         10.1492         
W635    2105.89         2103.07         0.167431        1.00134         44.6862         4.67219         
W636    2105.57         2104.76         0.161456        1.00039         45.5089         3.18127         
W637    2105.2          2105.88         0.156169        0.99968         46.7182         3.35714         
W638    2104.78         2104.35         0.162597        1.0002          46              1.52971         
W639    2104.31         2105.1          0.161728        0.999625        44.0047         0.386297        
W640    2103.78         2102.84         0.159497        1.00045         45.7162         1.59251         
W641    2103.2          2108.71         0.139704        0.997391        47.4812         1.44284         
W642    2102.57         2100.32         0.144046        1.00107         50.1003         1.34285         
W643    2101.89         2101.78         0.137755        1.00005         47.1348         0.748322        
W644    2101.16         2102.02         0.137265        0.999592        46.7396         0.733725        
W645    2100.38         2090.88         0.148751        1.00454         55.765          0.645602        
W646    2099.54         2130.85         0.134205        0.985306        86.8347         1.33208         
W647    2099.44         2102.74         0.160907        0.99843         53.2493         0.862033        
W648    2100.27         2103.44         0.144579        0.998496        54.7822         0.953292        
W649    2101.06         2099.95         0.141408        1.00053         49.923          1.1634          
W650    2101.79         2099.89         0.140064        1.0009          47.5397         1.09739         
W651    2102.47         2102.62         0.135976        0.999931        41.7111         0.859344        
W652    2103.1          2105.57         0.135312        0.998825        43.1375         1.66531         
W653    2103.68         2104.17         0.133884        0.999768        44.6445         2.29109         
W654    2104.2          2110.62         0.125591        0.996957        46.7866         1.10445         
W655    2104.68         2097.33         0.151008        1.0035          46.9303         2.00207         
W656    2105.1          2105.58         0.151957        0.999772        49.2834         0.521255        
W657    2105.47         2111.02         0.163275        0.997367        47.5339         2.54505         
W658    2105.78         2107.3          0.15793         0.99928         46.9918         3.70059         
W659    2106.05         2108.48         0.14471         0.998844        45.6304         7.90029         
W660    2106.26         2102.2          0.16616         1.00193         45.535          12.2522         
W661    2106.41         2107.42         0.163456        0.999524        50.0662         16.0818         
W662    2106.52         2111.51         0.152404        0.997635        53.4223         30.9955         
W663    2106.57         2111.61         0.175937        0.997614        54.268          104.429         
W664    2106.57         2107.33         0.185102        0.999642        55.9798         36.724          
W665    2106.52         2100.92         0.196042        1.00266         59.1651         11.8644         
W666    2106.41         2107.76         0.171206        0.99936         54.5493         10.9108         
W667    2106.26         2108.31         0.159775        0.999025        49.8333         5.43401         
W668    2106.05         2107.82         0.153144        0.999157        44.9239         5.9253          
W669    2105.78         2104.23         0.166335        1.00074         45.2366         2.65057         
W670    2105.47         2104.09         0.167316        1.00065         46.208          1.5989          
W671    2105.1          2104.11         0.161667        1.00047         48.0282         4.0473          
W672    2104.68         2103.99         0.160334        1.00033         44.2172         1.12036         
W673    2104.2          2107            0.151369        0.99867         44.8544         0.798535        
W674    2103.68         2100.73         0.161278        1.0014          45.4803         0.321629        
W675    2103.1          2098.9          0.157601        1.002           44.4953         0.270424        
W676    2102.47         2105.99         0.143395        0.998326        50.0713         0.817216        
W677    2101.79         2101.72         0.140293        1.00003         45.8321         0.771769        
W678    2101.06         2099.8          0.138559        1.0006          44.9017         1.77193         
W679    2100.27         2105.07         0.133476        0.997722        48.6081         0.663523        
W680    2099.44         2090.9          0.148859        1.00408         61.2286         0.829753        
W681    2099.28         2094.51         0.159337        1.00228         114.77          0.32364         
W682    2100.12         2102.44         0.14607         0.998896        53.7349         0.963158        
W683    2100.9          2100.93         0.141198        0.999986        44.478          1.42382         
W684    2101.63         2104.08         0.137592        0.998835        43.2051         0.750658        
W685    2102.31         2103.26         0.143525        0.999549        44.3529         1.46149         
W686    2102.94         2105.19         0.138169        0.998931        43.9475         0.993731        
W687    2103.52         2101.27         0.142445        1.00107         47.331          0.930708        
W688    2104.05         2100.82         0.144107        1.00154         48.55           1.5321          
W689    2104.52         2109.74         0.140446        0.997526        50.6704         0.753657        
W690    2104.94         2112.42         0.159246        0.996459        48.809          0.589282        
W691    2105.31         2066.11         0.279512        1.01897         50.1413         1.73102         
W692    2105.62         2107.87         0.157324        0.998935        46.0754         2.01937         
W693    2105.89         2115.68         0.126952        0.99537         47.6526         2.37592         
W694    2106.1          2102.37         0.151707        1.00177         48.6969         4.71457         
W695    2106.26         2107.26         0.149903        0.999523        51.1017         5.64834         
W696    2106.36         2118.23         0.145529        0.994396        49.3518         11.7362         
W697    2106.41         2054.72         0.268766        1.02516         56.6052         9.34323         
W698    2106.41         2120.88         0.154723        0.993181        49.398          20.2405         
W699    2106.36         2107.41         0.158319        0.999502        54.5586         3.63012         
W700    2106.26         2109.99         0.14863         0.998232        52.819          16.2215         
W701    2106.1          2099.58         0.167418        1.0031          48.3276         7.19813         
W702    2105.89         2108.32         0.155126        0.998844        46.7898         4.75244         
W703    2105.62         2104.02         0.155208        1.00076         49.0428         9.6485          
W704    2105.31         2107.56         0.146868        0.998933        47.7822         4.0759          
W705    2104.94         2109.05         0.148229        0.998049        47.3882         0.832414        
W706    2104.52         2103.77         0.153623        1.00036         45.7395         0.866997        
W707    2104.05         2104.08         0.146774        0.999986        48.7416         0.799599        
W708    2103.52         2105.83         0.140788        0.998901        45.4906         1.95014         
W709    2102.94         2103.59         0.145079        0.999692        44.9635         1.24949         
W710    2102.31         2096.9          0.161592        1.00258         52.21           1.99263         
W711    2101.63         2102.2          0.144142        0.999732        44.0331         2.63169         
W712    2100.9          2096.79         0.14475         1.00196         51.4204         0.757774        
W713    2100.12         2101.33         0.132938        0.999422        57.5347         2.67454         
W714    2099.28         2098.72         0.15189         1.00027         68.0042         2.07763         
W715    2099.07         2098.85         0.141992        1.00011         58.0857         1.09433         
W716    2099.91         2101.26         0.142531        0.999357        44.6383         2.28968         
W717    2100.69         2101.03         0.143113        0.999841        49.2989         0.658118        
W718    2101.42         2101.44         0.143468        0.999991        43.7741         1.8201          
W719    2102.1          2097.83         0.160079        1.00204         48.2973         0.242727        
W720    2102.73         2104.49         0.154202        0.999164        42.7663         1.07782         
W721    2103.31         2104.72         0.143271        0.999332        45.3889         0.62527         
W722    2103.84         2105.92         0.148829        0.99901         46.1541         0.6318          
W723    2104.31         2099.88         0.164965        1.00211         49.233          0.431271        
W724    2104.73         2106.83         0.161543        0.999005        48.238          1.35444         
W725    2105.1          2116.44         0.14801         0.994642        46.1065         0.793489        
W726    2105.41         2111.7          0.139768        0.997025        48.2864         2.71437         
W727    2105.68         2096.07         0.167367        1.00459         51.3787         0.416543        
W728    2105.89         2110.19         0.14142         0.997962        48.2279         2.83947         
W729    2106.05         2103            0.159706        1.00145         47.4956         5.27224         
W730    2106.15         2103.9          0.165336        1.00107         49.4596         4.19581         
W731    2106.2          2122.11         0.161265        0.992504        45.0072         11.7649         
W732    2106.2          2094.46         0.190643        1.00561         48.2797         6.17621         
W733    2106.15         2111.62         0.146294        0.997411        49.1962         6.08488         
W734    2106.05         2102.96         0.155075        1.00147         51.6091         6.01413         
W735    2105.89         2114.14         0.144065        0.996099        49.203          2.62858         
W736    2105.68         2098.82         0.168201        1.00327         48.3436         1.68944         
W737    2105.41         2108.45         0.144149        0.998561        48.8897         2.71058         
W738    2105.1          2105.39         0.149876        0.99986         47.4866         1.45315         
W739    2104.73         2096.63         0.170633        1.00386         47.2082         1.50966         
W740    2104.31         2107.29         0.152166        0.998585        44.2297         1.44883         
W741    2103.84         2105.07         0.148858        0.999415        45.2351         2.81729         
W742    2103.31         2100.83         0.150839        1.00118         46.5804         0.947036        
W743    2102.73         2105.03         0.141074        0.998908        46.1728         0.663109        
W744    2102.1          2103.43         0.142835        0.999368        43.6085         0.862837        
W745    2101.42         2099.56         0.143562        1.00089         43.2868         0.915541        
W746    2100.69         2100.42         0.140467        1.00013         46.0392         1.19942         
W747    2099.91         2105.93         0.130352        0.997139        44.9286         0.586835        
W748    2099.07         2187.18         0.15693         0.959718        77.7258         1.51612         
W749    2098.81         2101.83         0.133174        0.998566        25.2495         0.637024        
W750    2099.65         2094.12         0.145351        1.00264         45.8737         0.321799        
W751    2100.43         2094.33         0.14756         1.00291         44.4844         0.412017        
W752    2101.16         2102.28         0.133079        0.99947         48.7708         0.977229        
W753    2101.84         2098.52         0.148959        1.00158         45.3179         0.440866        
W754    2102.47         2101.67         0.14904         1.00038         44.8112         2.10189         
W755    2103.05         2104.7          0.142151        0.999213        43.585          2.02954         
W756    2103.57         2097.55         0.16011         1.00287         49.7898         1.33298         
W757    2104.05         2109.32         0.154064        0.997498        48.1514         0.846325        
W758    2104.47         2098.98         0.167972        1.00261         50.3333         0.331549        
W759    2104.83         2099.29         0.161563        1.00264         50.8847         0.337467        
W760    2105.15         2105.43         0.13822         0.999867        47.7631         1.97267         
W761    2105.41         2105.49         0.143           0.999965        46.3067         0.745624        
W762    2105.62         2107.01         0.138036        0.999345        48.0688         1.49829         
W763    2105.78         2102.59         0.154874        1.00152         45.983          1.60268         
W764    2105.89         2108.49         0.148583        0.998768        44.1838         6.54483         
W765    2105.94         2101.12         0.153663        1.0023          45.3293         8.86387         
W766    2105.94         2114.38         0.128202        0.996007        45.1625         4.09971         
W767    2105.89         2103.25         0.149917        1.00126         51.6561         3.02693         
W768    2105.78         2101.58         0.16533         1.002           47.9971         3.57711         
W769    2105.62         2100.45         0.167693        1.00247         48.7255         12.2774         
W770    2105.41         2106.95         0.15086         0.999271        45.2484         2.65885         
W771    2105.15         2108.65         0.135363        0.998341        46.3428         1.53255         
W772    2104.83         2101.98         0.148914        1.00136         49.6712         3.35287         
W773    2104.47         2109.35         0.142079        0.997683        45.8578         0.88818         
W774    2104.05         2103.65         0.14692         1.00019         45.9153         0.299645        
W775    2103.57         2099.98         0.156058        1.00171         47.5557         1.29595         
W776    2103.05         2105.37         0.144622        0.998897        47.9493         0.865014        
W777    2102.47         2101.23         0.155202        1.00059         47.3018         1.41818         
W778    2101.84         2101.45         0.13936         1.00018         48.1621         2.15758         
W779    2101.16         2107.86         0.131142        0.996823        47.2622         0.819584        
W780    2100.43         2098.07         0.138788        1.00113         48.0361         1.97518         
W781    2099.65         2088.08         0.156015        1.00554         47.3451         1.92462         
W782    2098.81         2148.04         0.134107        0.97708         46.7639         2.41123         
W783    2098.5          2089.91         0.12326         1.00411         60.2549         0.500859        
W784    2099.33         2099.24         0.107651        1.00005         45.5458         1.35497         
W785    2100.12         2098.01         0.1097          1.001           48.1341         1.10671         
W786    2100.85         2108.32         0.109403        0.996456        42.3368         0.343282        
W787    2101.53         2101.06         0.122542        1.00022         49.024          0.663976        
W788    2102.16         2104.39         0.121961        0.998939        48.8556         0.36854         
W789    2102.73         2103.85         0.125896        0.999468        55.5103         0.893354        
W790    2103.26         2109.77         0.133405        0.996912        50.0795         1.61452         
W791    2103.73         2091.86         0.171373        1.00567         50.8402         1.26742         
W792    2104.15         2117.86         0.117465        0.993528        44.7373         1.07434         
W793    2104.52         2104.44         0.1314          1.00004         50.6377         1.36148         
W794    2104.84         2109.54         0.12169         0.997771        48.0437         1.55202         
W795    2105.1          2104.38         0.140743        1.00034         44.5597         1.99346         
W796    2105.31         2107.24         0.13406         0.999085        46.3811         1.35403         
W797    2105.47         2107.69         0.133784        0.998944        46.7795         1.06427         
W798    2105.57         2105.13         0.140154        1.00021         46.9394         3.00772         
W799    2105.63         2107.96         0.132802        0.998895        45.9452         2.34562         
W800    2105.63         2104.06         0.135859        1.00075         46.1325         6.40605         
W801    2105.57         2104.35         0.135812        1.00058         51.3358         5.05335         
W802    2105.47         2112.46         0.131568        0.99669         49.2037         2.5179          
W803    2105.31         2101.87         0.158613        1.00164         50.5228         1.67047         
W804    2105.1          2109.38         0.139449        0.997969        45.4718         0.763353        
W805    2104.84         2101.77         0.141587        1.00146         46.9327         1.22586         
W806    2104.52         2102.56         0.150954        1.00093         48.2146         1.63632         
W807    2104.15         2101.74         0.14855         1.00115         48.1971         1.2812          
W808    2103.73         2109.41         0.133323        0.997307        46.3627         0.822545        
W809    2103.26         2098.39         0.147912        1.00232         54.6542         0.510089        
W810    2102.73         2112.02         0.126349        0.995601        43.8484         0.450965        
W811    2102.16         2094.38         0.152528        1.00371         50.8776         0.567367        
W812    2101.53         2107.58         0.13087         0.997128        43.6525         0.660411        
W813    2100.85         2086.36         0.165644        1.00694         48.9352         1.24318         
W814    2100.12         2105.55         0.126928        0.99742         44.7119         2.85251         
W815    2099.33         2102.27         0.12237         0.998602        47.452          1.80671         
W816    2098.5          2095.77         0.141045        1.0013          66.2127         1.0724          
W817    2098.14         2106.57         0.132355        0.995996        24.4604         0.774971        
W818    2098.97         2095.04         0.125702        1.00188         43.457          0.872352        
W819    2099.75         2099.61         0.120168        1.00007         61.1406         0.764534        
W820    2100.48         2095.54         0.124664        1.00236         52.3519         0.584202        
W821    2101.16         2103.92         0.124854        0.998692        42.141          0.377055        
W822    2101.79         2100.6          0.126227        1.00057         61.4622         0.718706        
W823    2102.37         2097.81         0.136423        1.00217         69.8114         2.9661          
W824    2102.89         2106.38         0.129865        0.998345        58.6897         0.548225        
W825    2103.36         2100.89         0.156822        1.00118         50.2444         1.47573         
W826    2103.78         2102.64         0.139578        1.00055         48.046          1.35276         
W827    2104.15         2100.16         0.141381        1.0019          51.0913         1.4187          
