Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W827    2104.15         2103.98         0.141675        1.00008         47.9584         1.62337         
W828    2104.47         2105.49         0.131504        0.999515        48.0218         2.32231         
W829    2104.73         2104.25         0.176556        1.00023         43.6662         0.251506        
W830    2104.94         2104.91         0.160544        1.00002         48.2787         1.573           
W831    2105.1          2105.43         0.135335        0.999845        48.9717         0.509447        
W832    2105.2          2104.41         0.149713        1.00038         49.0571         0.180436        
W833    2105.26         2106.17         0.133919        0.999569        45.7908         0.351496        
W834    2105.26         2104.12         0.154397        1.00054         45.0086         1.34955         
W835    2105.2          2105.91         0.126464        0.999663        47.653          0.39965         
W836    2105.1          2104.55         0.137218        1.00026         50.4086         2.31643         
W837    2104.94         2105.38         0.1421          0.999793        48.4176         0.188667        
W838    2104.73         2104.26         0.15169         1.00023         48.2869         1.86059         
W839    2104.47         2105.34         0.127103        0.999588        48.9447         1.98135         
W840    2104.15         2104.53         0.136027        0.999822        47.127          1.42538         
W841    2103.78         2103.2          0.141915        1.00028         51.0347         2.36536         
W842    2103.36         2104.89         0.140853        0.999274        46.2103         0.634488        
W843    2102.89         2103.11         0.127928        0.999898        51.4924         1.95869         
W844    2102.37         2101.01         0.14236         1.00065         47.8604         0.775057        
W845    2101.79         2102.21         0.127775        0.999799        47.3431         3.83169         
W846    2101.16         2104.98         0.119141        0.998187        45.0333         5.7929          
W847    2100.48         2100.78         0.138836        0.999857        40.4431         0.150148        
W848    2099.75         2094.41         0.121993        1.00255         44.2312         3.45297         
W849    2098.97         2099.37         0.126023        0.99981         38.4706         4.53102         
W850    2098.14         2104.13         0.133293        0.997152        42.6617         1.43628         
W851    2097.72         2106.3          0.157425        0.995925        37.3076         1.04365         
W852    2098.55         2102.06         0.149277        0.998334        46.2914         2.71661         
W853    2099.33         2100.38         0.129788        0.999503        47.1155         0.482746        
W854    2100.07         2100.51         0.115237        0.99979         49.363          2.4441          
W855    2100.75         2099.25         0.125021        1.00071         44.2458         1.26668         
W856    2101.37         2094.52         0.128132        1.00327         48.4947         3.85095         
W857    2101.95         2097.92         0.124714        1.00192         76.8259         1.02707         
W858    2102.47         2102.84         0.127909        0.999826        56.9041         0.609657        
W859    2102.95         2101.68         0.165261        1.0006          52.2697         0.93294         
W860    2103.37         2104.77         0.126676        0.999335        41.0383         0.752175        
W861    2103.73         2102.93         0.154239        1.00038         54.4575         2.29764         
W862    2104.05         2104.38         0.136221        0.999843        47.047          3.72301         
W863    2104.31         2104.7          0.162154        0.999813        49.6062         1.14394         
W864    2104.52         2104.7          0.171098        0.999914        49.094          3.16084         
W865    2104.68         2104.36         0.141915        1.00015         54.9509         3.41503         
W866    2104.78         2105.18         0.139822        0.999813        52.1215         0.721307        
W867    2104.84         2104.09         0.14311         1.00036         49.6967         3.12635         
W868    2104.84         2106.11         0.13098         0.999397        51.069          0.336963        
W869    2104.78         2103.77         0.159411        1.00048         50.2615         1.23379         
W870    2104.68         2104.71         0.150708        0.999983        43.0377         0.802196        
W871    2104.52         2104.16         0.150211        1.00017         51.5212         0.572199        
W872    2104.31         2104.65         0.147337        0.999837        48.7046         0.616868        
W873    2104.05         2103.24         0.146057        1.00039         49.0876         0.713516        
W874    2103.73         2103.44         0.136484        1.00014         47.3722         1.34133         
W875    2103.37         2103.04         0.131523        1.00016         43.8481         0.508645        
W876    2102.95         2103.78         0.126035        0.999605        51.3245         0.0556742       
W877    2102.47         2098.52         0.142518        1.00189         55.4092         1.05699         
W878    2101.95         2103.75         0.139722        0.999142        43.2462         0.458762        
W879    2101.37         2099.36         0.149334        1.00096         44.9242         0.677601        
W880    2100.75         2098.95         0.138539        1.00085         46.8352         0.757691        
W881    2100.07         2101.14         0.132598        0.999488        49.7598         0.404997        
W882    2099.33         2097.64         0.148873        1.00081         51.2872         2.0211          
W883    2098.55         2136.98         0.140341        0.982019        19.9439         0.586508        
W884    2097.72         2189.19         0.15067         0.958217        67.1169         1.75            
W885    2097.25         2116.96         0.137835        0.990693        63.1576         2.3259          
W886    2098.09         2114.45         0.125353        0.992259        43.6673         0.7607          
W887    2098.87         2102.54         0.123416        0.998253        37.715          2.67712         
W888    2099.6          2100.23         0.121907        0.9997          49.7983         1.26102         
W889    2100.28         2097.28         0.132059        1.00143         54.1483         1.32888         
W890    2100.9          2099.26         0.14351         1.00078         46.4797         0.104109        
W891    2101.48         2100.76         0.128644        1.00034         50.9825         2.73777         
W892    2102            2102.06         0.128684        0.999974        53.1772         1.94802         
W893    2102.47         2102.71         0.158121        0.999888        43.0936         4.80713         
W894    2102.89         2102.32         0.152511        1.00027         44.31           0.283271        
W895    2103.26         2102.94         0.154556        1.00015         48.9166         2.09128         
W896    2103.58         2103.24         0.163623        1.00016         49.2575         0.705585        
W897    2103.84         2103.62         0.172826        1.00011         44.8311         1.18662         
W898    2104.05         2103.69         0.170634        1.00017         44.9497         0.207679        
W899    2104.21         2103.67         0.141344        1.00025         51.627          1.4939          
W900    2104.31         2104.12         0.145888        1.00009         57.2153         3.61213         
W901    2104.36         2103.44         0.151741        1.00044         53.2297         2.46704         
W902    2104.36         2104.25         0.144126        1.00006         49.128          0.319192        
W903    2104.31         2104.6          0.156536        0.999864        46.8409         0.698784        
W904    2104.21         2104.89         0.157854        0.999676        45.2578         0.39235         
W905    2104.05         2104.28         0.140821        0.99989         50.3096         2.45961         
W906    2103.84         2103.42         0.140076        1.0002          49.9843         1.29491         
W907    2103.58         2104.44         0.142164        0.99959         46.4402         3.39647         
W908    2103.26         2101.73         0.157116        1.00073         57.6389         1.96373         
W909    2102.89         2105.29         0.131591        0.998861        44.0122         1.80256         
W910    2102.47         2100.81         0.140794        1.00079         52.3015         2.74357         
W911    2102            2102.05         0.134856        0.999975        56.7682         2.12105         
W912    2101.48         2099.17         0.13655         1.0011          45.1057         1.25747         
W913    2100.9          2100.74         0.139911        1.00008         44.0854         0.173764        
W914    2100.28         2099.64         0.122883        1.0003          41.0914         2.86036         
W915    2099.6          2097.77         0.125089        1.00087         39.5831         1.84091         
W916    2098.87         2098.34         0.133011        1.00025         44.8804         1.5766          
W917    2098.09         2105.4          0.127272        0.996528        32.9218         0.919743        
W918    2097.25         2105.31         0.149963        0.996171        46.3812         0.978692        
W919    2096.73         4848.91         0.122           0.5             2.34382         1.77242e-06     
W920    2097.57         2124.64         0.12831         0.987257        54.1701         0.313299        
W921    2098.35         2097            0.123759        1.00064         35.311          2.20762         
W922    2099.08         2099.3          0.138067        0.999891        38.2453         5.35939         
W923    2099.75         2096.48         0.120533        1.00156         45.4442         0.261029        
W924    2100.38         2098.59         0.134104        1.00085         38.9787         0.645792        
W925    2100.96         2100.26         0.134274        1.00033         43.1592         2.03456         
W926    2101.48         2099.89         0.131712        1.00076         45.8914         2.48831         
W927    2101.95         2101.66         0.145952        1.00014         51.2094         0.490569        
W928    2102.37         2098.67         0.158723        1.00176         40.6621         2.13788         
W929    2102.74         2102.85         0.158911        0.999946        46.301          2.94151         
W930    2103.05         2102.7          0.153917        1.00017         50.813          2.58517         
W931    2103.31         2104.97         0.158403        0.999216        40.3793         0.136516        
W932    2103.52         2103.01         0.160992        1.00025         45.7842         2.18913         
W933    2103.68         2103.78         0.136225        0.999952        49.2018         2.83594         
W934    2103.79         2103.21         0.137684        1.00028         52.0713         1.78079         
W935    2103.84         2104.33         0.126003        0.999765        46.1191         4.95142         
W936    2103.84         2103.56         0.139015        1.00013         43.6789         1.10195         
W937    2103.79         2104.77         0.140144        0.999535        50.911          0.636465        
W938    2103.68         2103.15         0.18518         1.00025         43.1342         3.94666         
W939    2103.52         2103.78         0.13549         0.99988         46.1688         1.05294         
W940    2103.31         2104.1          0.14798         0.999628        42.5321         1.20771         
W941    2103.05         2105.25         0.127058        0.998957        45.9686         0.00999219      
W942    2102.74         2102.19         0.14126         1.00026         49.9159         1.17943         
W943    2102.37         2100.69         0.138671        1.0008          49.4163         0.979684        
W944    2101.95         2103.15         0.118751        0.999429        45.3659         0.277223        
W945    2101.48         2101.55         0.123288        0.999967        52.0074         3.02446         
W946    2100.96         2101.97         0.12316         0.999517        54.6989         1.55411         
W947    2100.38         2093.83         0.126274        1.00313         41.887          0.779428        
W948    2099.75         2101.8          0.128507        0.999027        33.9268         1.82072         
W949    2099.08         2109.02         0.123404        0.995287        27.4075         0.777625        
W950    2098.35         2108.38         0.120946        0.995243        36.4341         0.751574        
W951    2097.57         2096.82         0.107195        1.00036         47.3466         0.426694        
W952    2096.73         2096.88         0.128042        0.99993         72.2329         3.87142         
W953    2096.16         2108.53         0.128465        0.994135        15.3393         1.93854         
W954    2096.99         2109.12         0.121248        0.99425         40.0471         1.78341         
W955    2097.78         2109.15         0.111011        0.994605        24.3957         1.17346         
W956    2098.5          2092.55         0.114157        1.00285         46.9498         0.919177        
W957    2099.18         2097.15         0.128074        1.00097         41.2089         1.25651         
W958    2099.81         2099.29         0.127863        1.00025         41.846          6.22274         
W959    2100.38         2101.43         0.125374        0.9995          55.452          0.403359        
W960    2100.91         2100.96         0.119223        0.999973        46.568          1.57684         
W961    2101.38         2101.87         0.120583        0.999765        52.6536         1.4656          
W962    2101.8          2101.94         0.127755        0.999929        41.8102         2.1482          
W963    2102.16         2101.92         0.121054        1.00011         46.4921         0.652334        
W964    2102.48         2101.71         0.125225        1.00037         47.2351         3.03363         
W965    2102.74         2102.26         0.125226        1.00023         46.5161         1.96301         
W966    2102.95         2102.77         0.13263         1.00009         45.8872         0.982883        
W967    2103.11         2103.19         0.130995        0.999959        42.6699         0.565585        
W968    2103.21         2102.75         0.128996        1.00022         54.1913         1.54694         
W969    2103.26         2105.2          0.111049        0.999078        54.2429         1.01933         
W970    2103.26         2102.3          0.135123        1.00046         47.2128         0.356141        
W971    2103.21         2102.71         0.132306        1.00024         45.1838         0.792916        
W972    2103.11         2104.63         0.12043         0.999274        41.4349         0.595061        
W973    2102.95         2100.99         0.139907        1.00093         47.7441         1.47606         
W974    2102.74         2104.19         0.125944        0.999309        40.3349         0.717478        
W975    2102.48         2101.51         0.118986        1.00046         50.0288         1.27413         
W976    2102.16         2100.33         0.126181        1.00087         46.2692         4.74468         
W977    2101.8          2110.76         0.131484        0.995751        28.7427         1.67073         
W978    2101.38         2099.34         0.131784        1.00097         45.6172         0.293842        
W979    2100.91         2098.54         0.111266        1.00113         46.555          0.666252        
W980    2100.38         2098.82         0.131638        1.00075         51.0547         0.727017        
W981    2099.81         2101.51         0.133191        0.999188        37.3509         1.65304         
W982    2099.18         2096.65         0.129179        1.00121         42.4576         2.63461         
W983    2098.5          2097.05         0.126186        1.00069         33.418          2.67623         
W984    2097.78         2096.65         0.141437        1.00053         56.6926         1.76673         
W985    2096.99         2100.33         0.125184        0.998412        36.6701         4.29846         
W986    2096.16         2093.91         0.140154        1.00108         51.4474         2.21255         
W987    2095.54         2142.64         0.121537        0.978021        46.6757         1.6978          
W988    2096.37         2095.7          0.115178        1.00032         52.6146         2.1285          
W989    2097.15         2093.59         0.119487        1.0017          35.3038         0.641065        
W990    2097.88         2095.12         0.119915        1.00132         43.2475         0.520615        
W991    2098.56         2093.99         0.118479        1.00218         49.133          1.59746         
W992    2099.18         2098.83         0.126649        1.00017         44.6168         2.88541         
W993    2099.76         2101.47         0.122287        0.999184        48.3189         0.510052        
W994    2100.28         2098.33         0.123291        1.00093         43.8851         1.78917         
W995    2100.75         2099.5          0.120183        1.00059         42.2857         0.7842          
W996    2101.17         2100.18         0.134182        1.00047         48.0339         1.48171         
W997    2101.53         2101.77         0.112752        0.999889        58.9934         1.69775         
W998    2101.85         2103.36         0.123299        0.999283        32.404          0.476845        
W999    2102.11         2101.75         0.127397        1.00017         44.9711         4.08033         
W1000   2102.32         2102.29         0.133884        1.00002         41.0532         0.526843        
W1001   2102.48         2100.7          0.134326        1.00084         35.1247         0.412597        
W1002   2102.58         2100.76         0.130789        1.00087         50.3206         0.0903566       
W1003   2102.63         2101.59         0.136824        1.0005          50.9133         1.47612         
W1004   2102.63         2102.45         0.130692        1.00009         45.5951         2.10643         
W1005   2102.58         2103.11         0.125157        0.999751        47.136          1.09921         
W1006   2102.48         2102.01         0.120677        1.00022         41.9851         1.76612         
W1007   2102.32         2102.44         0.130026        0.999945        45.7931         2.75004         
W1008   2102.11         2099.5          0.138522        1.00124         50.6615         2.15425         
W1009   2101.85         2100.64         0.127208        1.00058         47.3758         3.52904         
W1010   2101.53         2100.61         0.119426        1.00044         49.0775         2.59809         
W1011   2101.17         2099.67         0.147034        1.00071         54.3293         2.46693         
W1012   2100.75         2101.4          0.115843        0.999692        45.7972         1.75508         
W1013   2100.28         2095.31         0.108364        1.00237         56.3339         0.630805        
W1014   2099.76         2100.76         0.123008        0.999525        50.088          1.2093          
W1015   2099.18         2099.42         0.119505        0.999887        39.1461         1.51629         
W1016   2098.56         2096.03         0.11707         1.00121         48.9346         0.922465        
W1017   2097.88         2100.19         0.118538        0.998899        42.9388         2.92426         
W1018   2097.15         2096.55         0.119029        1.00029         40.7491         2.85078         
W1019   2096.37         2324.9          0.112553        0.901703        7.87194         1.77488         
W1020   2095.54         2267.36         0.11518         0.924222        23.6328         2.61217         
W1021   2094.87         2766.01         0.122           0.757362        3.39289         2.94966e-05     
W1022   2095.7          2084.35         0.125189        1.00545         67.3938         0.143453        
W1023   2096.48         2098.97         0.119015        0.998811        37.2482         1.0014          
W1024   2097.21         2095.29         0.121598        1.00091         42.8879         2.2614          
W1025   2097.88         2094.45         0.12819         1.00164         44.7438         1.59256         
W1026   2098.51         2089.05         0.125608        1.00453         48.886          0.201624        
W1027   2099.08         2101.31         0.13057         0.99894         51.4746         0.140458        
W1028   2099.6          2098.59         0.124456        1.00048         39.3237         1.75605         
W1029   2100.07         2097.45         0.120276        1.00125         47.7194         1.36797         
W1030   2100.49         2100.29         0.123651        1.0001          46.0029         0.66961         
W1031   2100.86         2102.03         0.120837        0.99944         41.9665         1.74057         
W1032   2101.17         2100.36         0.12677         1.00038         44.5727         1.22172         
W1033   2101.43         2099.47         0.133898        1.00093         41.7735         1.92585         
W1034   2101.64         2101.82         0.127572        0.999917        41.6004         1.93789         
W1035   2101.8          2099.04         0.119875        1.00132         48.7761         5.76676         
W1036   2101.9          2106.95         0.114068        0.997606        30.1031         3.21828         
W1037   2101.95         2099.86         0.128126        1.001           65.9468         2.09099         
W1038   2101.95         2098.27         0.125485        1.00176         43.8461         3.25649         
W1039   2101.9          2101.51         0.131866        1.00019         51.8311         1.53397         
W1040   2101.8          2101.4          0.129937        1.00019         47.3321         1.0526          
W1041   2101.64         2098.95         0.148267        1.00128         42.8073         1.07505         
W1042   2101.43         2099.37         0.125708        1.00098         41.9873         1.19225         
W1043   2101.17         2095.96         0.116591        1.00249         51.3288         2.29992         
W1044   2100.86         2099.71         0.126892        1.00054         53.7658         1.86268         
W1045   2100.49         2104.72         0.117439        0.99799         42.6114         0.735407        
W1046   2100.07         2099.02         0.12264         1.0005          40.062          2.24146         
W1047   2099.6          2102.94         0.145049        0.998411        32.0986         0.44398         
W1048   2099.08         2096.71         0.146528        1.00113         64.4274         1.42516         
W1049   2098.51         2098.58         0.128624        0.999965        44.8365         1.33766         
W1050   2097.88         2094.47         0.120707        1.00163         43.1171         2.47261         
W1051   2097.21         2118.98         0.119915        0.989726        22.7503         1.71677         
W1052   2096.48         2097.11         0.117916        0.999697        47.8064         1.02211         
W1053   2095.7          2106.39         0.135631        0.994925        27.1095         0.824493        
W1054   2094.87         2099.76         0.148741        0.997672        47.7741         2.44062         
W1055   2094.15         1801.77         0.0832007       1.16227         5.45772         0.442831        
W1056   2094.98         2075.17         0.134626        1.00954         51.5683         0.89316         
W1057   2095.75         2096.73         0.117408        0.999535        43.2694         0.869563        
W1058   2096.48         2094.28         0.125879        1.00105         30.0593         0.364188        
W1059   2097.15         2091.14         0.120942        1.00288         51.8876         1.14081         
W1060   2097.78         2085.39         0.111123        1.00594         49.4383         0.54311         
W1061   2098.35         2096.93         0.130538        1.00068         36.3516         1.58679         
W1062   2098.87         2098.72         0.130817        1.00007         41.5582         1.86443         
W1063   2099.34         2096.91         0.125807        1.00116         46.9696         0.918825        
W1064   2099.76         2097.87         0.123663        1.0009          36.7921         2.08256         
W1065   2100.13         2099.79         0.126469        1.00016         39.3906         2.88586         
W1066   2100.44         2097.61         0.125443        1.00135         43.5671         2.77526         
W1067   2100.7          2101.09         0.120577        0.999812        43.4022         0.727972        
W1068   2100.91         2098.44         0.132278        1.00118         46.072          1.29033         
W1069   2101.07         2101.78         0.115675        0.99966         38.2262         2.85043         
W1070   2101.17         2101.48         0.118757        0.999853        52.8685         1.21897         
W1071   2101.22         2100.14         0.131834        1.00052         43.8711         2.14491         
W1072   2101.22         2097.1          0.129509        1.00197         42.1109         0.769421        
W1073   2101.17         2097.67         0.132421        1.00167         49.3293         0.78858         
W1074   2101.07         2103.18         0.118285        0.998997        39.4918         0.0685281       
W1075   2100.91         2089.26         0.131332        1.00558         47.7967         0.915709        
W1076   2100.7          2100.93         0.123298        0.999889        40.9747         1.38435         
W1077   2100.44         2099            0.145608        1.00068         38.2366         2.53905         
W1078   2100.13         2097.91         0.121046        1.00106         42.1393         1.12489         
W1079   2099.76         2112.06         0.131159        0.994176        23.2079         0.282323        
W1080   2099.34         2098.68         0.123729        1.00031         33.6087         2.41178         
W1081   2098.87         2094.44         0.133588        1.00211         45.3486         1.36391         
W1082   2098.35         2094.98         0.128471        1.00161         35.9686         1.28668         
W1083   2097.78         2095.52         0.129016        1.00108         45.6508         2.54862         
W1084   2097.15         2086.21         0.127729        1.00525         32.5129         0.417061        
W1085   2096.48         2086.44         0.125434        1.00481         28.19           0.0427037       
W1086   2095.75         2096.2          0.134311        0.999785        36.1055         0.584566        
W1087   2094.98         2097.51         0.134661        0.99879         37.7915         0.59518         
W1088   2094.15         2114.37         0.135069        0.990433        31.0828         0.730115        
W1089   2093.37         2023.45         0.13192         1.03456         46.2421         0.760425        
W1090   2094.2          2109.31         0.1462          0.992838        23.9143         1.52384         
W1091   2094.98         2070            0.133068        1.01207         33.6269         1.83389         
W1092   2095.7          2109.85         0.170216        0.993295        22.5185         2.09713         
W1093   2096.38         2090.3          0.163567        1.00291         47.3712         0.499388        
W1094   2097            2074.01         0.172819        1.01109         27.5195         1.15198         
W1095   2097.57         2093.64         0.170616        1.00188         50.8397         3.70263         
W1096   2098.09         2094.74         0.168614        1.0016          28.4463         0.299636        
W1097   2098.56         2099.47         0.137041        0.999566        38.1172         0.752317        
W1098   2098.98         2098.91         0.116323        1.00003         38.4177         1.54853         
W1099   2099.34         2097.87         0.129699        1.0007          40.0626         0.782586        
W1100   2099.66         2100.68         0.127586        0.999515        65.9897         2.23879         
W1101   2099.92         2105.73         0.125813        0.997239        49.8362         2.71014         
W1102   2100.13         2093.79         0.125434        1.00303         56.8626         0.256927        
W1103   2100.28         2100.9          0.126453        0.999706        40.206          0.257706        
W1104   2100.39         2099.63         0.127762        1.00036         51.6407         0.603904        
W1105   2100.44         2099.38         0.128644        1.0005          44.1193         1.768           
W1106   2100.44         2085.09         0.140433        1.00736         42.5899         0.314324        
W1107   2100.39         2068.94         0.12747         1.0152          56.0393         2.26499         
W1108   2100.28         2087.76         0.146073        1.006           43.8513         1.00223         
W1109   2100.13         2105.29         0.127956        0.997545        43.891          1.83046         
W1110   2099.92         2096.71         0.135387        1.00153         41.4959         1.08396         
W1111   2099.66         2100.04         0.127037        0.999818        52.8386         2.14908         
W1112   2099.34         2099.51         0.119818        0.999922        46.3873         1.36149         
W1113   2098.98         2100.76         0.125574        0.99915         49.15           0.98389         
W1114   2098.56         2095.79         0.134822        1.00132         44.7275         0.513785        
W1115   2098.09         2093.33         0.120791        1.00227         37.1845         0.67344         
W1116   2097.57         2085.84         0.118927        1.00563         41.7751         2.99261         
W1117   2097            2098.54         0.125421        0.999267        36.1447         1.8138          
W1118   2096.38         2068.08         0.111568        1.01368         48.3139         2.64751         
W1119   2095.7          1770.37         0.109724        1.18377         45.2186         2.95277         
W1120   2094.98         2869.91         0.0819144       0.729979        1.56294         2.48597e-06     
W1121   2094.2          2101.86         0.117875        0.996356        36.2923         0.882838        
W1122   2093.37         2073.46         0.128107        1.0096          28.2451         6.41802         
W1123   2092.55         2194.79         0.156525        0.953416        32.2074         3.63939         
W1125   2094.15         2077.35         0.152684        1.00809         34.3            1.89279         
W1126   2094.87         2086.64         0.17444         1.00395         34.9738         0.267271        
W1127   2095.55         2084.74         0.176143        1.00518         14.6198         1.0613          
W1128   2096.17         1427.39         0.0830898       1.46853         30.8885         0.286765        
W1129   2096.74         2077.42         0.173404        1.0093          76.4032         3.13724         
W1130   2097.26         2110.1          0.16935         0.993914        31.7954         1.25311         
W1131   2097.73         2099.65         0.155155        0.999083        41.7278         2.15473         
W1132   2098.15         2100.4          0.149174        0.998928        46.1408         2.66993         
W1133   2098.51         2098.81         0.148147        0.99986         39.3537         1.19722         
W1134   2098.82         2097.47         0.128166        1.00065         62.3801         1.72234         
W1135   2099.08         2096.67         0.134588        1.00115         73.74           0.542208        
W1136   2099.29         2094.56         0.143971        1.00226         45.7337         0.914845        
W1137   2099.45         2106.44         0.127002        0.996681        39.1266         0.759703        
W1138   2099.55         2111.85         0.151283        0.994176        41.4969         2.50745         
W1139   2099.61         2103.28         0.147174        0.998252        54.7112         0.524573        
W1140   2099.61         2051.84         0.152959        1.02328         65.1342         1.35755         
W1141   2099.55         1176.92         0.0661392       1.78394         59.413          0.419732        
W1142   2099.45         2110.76         0.147157        0.994644        53.8803         1.4826          
W1143   2099.29         2096.81         0.134096        1.00118         41.1451         0.360216        
W1144   2099.08         2089.99         0.120449        1.00435         34.5501         2.66374         
W1145   2098.82         2096.47         0.126802        1.00112         35.1313         1.76124         
W1146   2098.51         2106.46         0.130391        0.996225        56.8909         2.22339         
W1147   2098.15         2103.22         0.131324        0.997586        67.2903         0.277983        
W1148   2097.73         2099.35         0.125869        0.999229        49.693          1.4132          
W1149   2097.26         2099.59         0.157636        0.998889        58.7043         3.65841         
W1150   2096.74         2102.4          0.163942        0.997311        98.5234         1.29963         
W1151   2096.17         2096.46         0.142165        0.999861        55.4059         2.69615         
W1152   2095.55         2085.23         0.162827        1.00495         61.1473         1.05459         
W1153   2094.87         2095.5          0.155188        0.9997          31.5715         1.36217         
W1154   2094.15         2076.87         0.143963        1.00832         89.0922         6.7702          
W1155   2093.37         2035.16         0.136085        1.0286          46.4898         1.18148         
W1156   2092.55         2075.16         0.130609        1.00838         34.8876         1.22713         
