Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W827    2104.15         2096.43         0.140862        1.00369         49.9862         2.41732         
W828    2104.47         2115.72         0.132647        0.994683        49.3851         2.01271         
W829    2104.73         2080.16         0.17359         1.01181         44.9867         0.654305        
W830    2104.94         2100.43         0.160112        1.00215         49.3945         1.50114         
W831    2105.1          2113.76         0.136196        0.995901        49.6665         1.78634         
W832    2105.2          2091.31         0.148214        1.00665         50.6334         0.163578        
W833    2105.26         2113.89         0.134829        0.995916        46.0615         1.24028         
W834    2105.26         2082.31         0.152018        1.01102         48.9696         4.49307         
W835    2105.2          2122.85         0.128096        0.991686        47.8112         2.62752         
W836    2105.1          2107.02         0.137268        0.999088        52.8457         2.23383         
W837    2104.94         2110.81         0.142761        0.997222        48.6368         0.600488        
W838    2104.73         2093.1          0.150342        1.00556         50.5643         1.04018         
W839    2104.47         2122.28         0.128738        0.991609        47.6399         1.30625         
W840    2104.15         2107.05         0.13636         0.998624        49.4887         1.29974         
W841    2103.78         2100.11         0.141668        1.00175         49.1642         1.99447         
W842    2103.36         2095.8          0.140157        1.00361         51.2819         1.03495         
W843    2102.89         2118.35         0.129398        0.992702        50.282          0.69495         
W844    2102.37         2094.07         0.141318        1.00396         49.6784         0.655578        
W845    2101.79         2115.91         0.129144        0.993328        45.4294         1.84641         
W846    2101.16         2119.62         0.120711        0.991292        46.5464         2.09301         
W847    2100.48         2096.6          0.138688        1.00185         47.5808         0.272102        
W848    2099.75         2109.57         0.123428        0.995346        41.1376         1.1404          
W849    2098.97         2102.29         0.126045        0.99842         43.8553         1.80863         
W850    2098.14         2091.98         0.134067        1.00294         61.3434         1.56137         
W851    2097.72         2083.33         0.156366        1.00691         48.1825         0.793328        
W852    2098.55         2084.48         0.1478          1.00675         42.6637         2.4278          
W853    2099.33         2096.14         0.129598        1.00152         48.3364         0.377576        
W854    2100.07         2111.65         0.116446        0.994512        46.6978         0.774985        
W855    2100.75         2100.07         0.124715        1.00032         42.7442         1.82288         
W856    2101.37         2102.42         0.128804        0.999504        53.6827         1.47956         
W857    2101.95         2108.48         0.124836        0.996904        68.2624         2.82452         
W858    2102.47         2115.38         0.128943        0.993897        57.2126         0.867426        
W859    2102.95         2082.27         0.162887        1.00993         53.3725         1.18601         
W860    2103.37         2127.68         0.129084        0.988571        43.7747         0.998581        
W861    2103.73         2092.15         0.152876        1.00554         54.7802         0.745011        
W862    2104.05         2121.55         0.137902        0.991752        47.5469         1.49488         
W863    2104.31         2108.11         0.162816        0.998198        50.6574         0.858948        
W864    2104.52         2095.61         0.170202        1.00425         51.3536         0.194689        
W865    2104.68         2110.87         0.142547        0.997066        54.2786         0.528202        
W866    2104.78         2109.8          0.140414        0.997621        50.5699         0.632944        
W867    2104.84         2101.67         0.142703        1.00151         50.8227         2.15881         
W868    2104.84         2123.54         0.132896        0.991193        51.4311         1.44126         
W869    2104.78         2090.24         0.157827        1.00696         54.4185         0.411637        
W870    2104.68         2104.29         0.150854        1.00018         44.8415         2.6505          
W871    2104.52         2100.6          0.149784        1.00187         53.7966         0.634568        
W872    2104.31         2102.68         0.147256        1.00078         49.1004         1.22258         
W873    2104.05         2097.53         0.145401        1.00311         50.138          1.39281         
W874    2103.73         2109.24         0.137034        0.997389        47.3019         0.87769         
W875    2103.37         2107.4          0.131929        0.998085        46.1693         1.17896         
W876    2102.95         2115.57         0.127243        0.994033        50.2938         0.640277        
W877    2102.47         2093.79         0.141811        1.00415         55.6863         0.0946395       
W878    2101.95         2103.4          0.140188        0.99931         48.9954         0.964776        
W879    2101.37         2088.44         0.148079        1.00619         46.8557         0.711306        
W880    2100.75         2092.28         0.137575        1.00405         46.4228         1.63906         
W881    2100.07         2101.73         0.133315        0.99921         49.4697         0.630438        
W882    2099.33         2079.88         0.146942        1.00935         52.215          0.325635        
W883    2098.55         2087.15         0.139799        1.00547         49.0945         1.19544         
W884    2097.72         2033.14         0.141582        1.03176         112.964         1.04501         
W885    2097.25         2104.34         0.137835        0.996631        38.6157         0.741279        
W886    2098.09         2115.3          0.126445        0.991861        42.8799         0.4793          
W887    2098.87         2099.91         0.124393        0.999503        49.1634         1.14849         
W888    2099.6          2106.61         0.122645        0.996669        46.7368         0.403437        
W889    2100.28         2099.49         0.132151        1.00038         46.7262         0.752445        
W890    2100.9          2084.37         0.142608        1.00793         52.3178         0.554911        
W891    2101.48         2108.46         0.129534        0.996687        66.2566         1.32909         
W892    2102            2111.16         0.129412        0.995663        51.4333         1.33951         
W893    2102.47         2091.68         0.157122        1.00516         44.1378         1.00345         
W894    2102.89         2104.25         0.15275         0.999354        47.5091         1.29604         
W895    2103.26         2105.05         0.154731        0.999148        50.6246         1.64325         
W896    2103.58         2097.32         0.162906        1.00299         49.89           1.56811         
W897    2103.84         2097.86         0.172223        1.00285         46.3917         0.491708        
W898    2104.05         2097.71         0.170314        1.00302         47.0765         1.29547         
W899    2104.21         2112.68         0.142208        0.99599         49.5257         1.01238         
W900    2104.31         2100.2          0.145458        1.00196         56.1967         0.16936         
W901    2104.36         2090.96         0.150257        1.00641         54.6734         1.44742         
W902    2104.36         2105.39         0.144299        0.999514        49.6201         0.922981        
W903    2104.31         2100.73         0.156244        1.0017          48.8503         0.391155        
W904    2104.21         2104.78         0.158203        0.999728        47.5286         0.462876        
W905    2104.05         2113.4          0.141788        0.995574        50.5818         0.426946        
W906    2103.84         2108.36         0.140627        0.997857        49.9696         1.80775         
W907    2103.58         2103.66         0.142274        0.999962        47.3273         1.84266         
W908    2103.26         2086.48         0.155411        1.00804         57.1038         1.39923         
W909    2102.89         2109.15         0.132602        0.997035        50.1526         2.52355         
W910    2102.47         2087.13         0.139264        1.00735         55.5188         1.14782         
W911    2102            2102.06         0.134898        0.999972        54.5201         1.32167         
W912    2101.48         2100.02         0.137077        1.00069         49.3066         0.804652        
W913    2100.9          2094.1          0.13945         1.00325         50.5879         0.449183        
W914    2100.28         2110.59         0.123786        0.995112        43.6574         0.291465        
W915    2099.6          2104.22         0.125481        0.997803        43.1184         1.49594         
W916    2098.87         2093.12         0.13248         1.00274         42.9609         1.13945         
W917    2098.09         2100.43         0.128015        0.998883        47.4656         1.14038         
W918    2097.25         2079.91         0.148253        1.00834         51.2403         1.62927         
W919    2096.73         2529.93         0.0416625       0.828773        1.05442         4.52798e-06     
W920    2097.57         2085.87         0.1271          1.00561         68.7174         0.898857        
W921    2098.35         2094.68         0.125189        1.00175         45.4359         0.955744        
W922    2099.08         2074.02         0.136063        1.01208         48.9209         2.02113         
W923    2099.75         2115.43         0.122089        0.992588        46.3861         0.833595        
W924    2100.38         2099.27         0.134119        1.00053         41.311          0.839352        
W925    2100.96         2098.89         0.134033        1.00098         47.015          1.57968         
W926    2101.48         2102.17         0.131501        0.999673        42.0566         1.36776         
W927    2101.95         2098.46         0.14587         1.00167         49.8542         1.03256         
W928    2102.37         2092.67         0.158114        1.00463         43.0614         0.990049        
W929    2102.74         2094.22         0.158098        1.00407         49.2453         0.314885        
W930    2103.05         2102.01         0.153907        1.0005          49.8203         0.662763        
W931    2103.31         2098.13         0.158241        1.00247         44.927          1.75497         
W932    2103.52         2095.04         0.160094        1.00405         46.5105         0.681592        
W933    2103.68         2109.7          0.136943        0.997149        51.7291         0.943304        
W934    2103.79         2098.91         0.137183        1.00232         54.5319         0.663613        
W935    2103.84         2115.86         0.127104        0.99432         47.291          1.9774          
W936    2103.84         2101.52         0.138852        1.0011          46.4034         1.03592         
W937    2103.79         2114.39         0.141477        0.994985        52.0869         0.874344        
W938    2103.68         2062.75         0.180339        1.01984         51.5809         2.10392         
W939    2103.52         2115.86         0.136967        0.994169        46.0556         0.808342        
W940    2103.31         2087.89         0.146599        1.00739         49.2879         1.84989         
W941    2103.05         2116.13         0.128278        0.99382         46.3029         0.898204        
W942    2102.74         2098.65         0.140878        1.00195         51.0716         0.331596        
W943    2102.37         2095.47         0.138135        1.00329         46.5704         0.456193        
W944    2101.95         2117.51         0.120227        0.99265         45.3878         0.540377        
W945    2101.48         2099.74         0.123071        1.00083         51.3484         0.692622        
W946    2100.96         2105.03         0.123757        0.998064        49.9705         0.866933        
W947    2100.38         2102.91         0.126932        0.9988          43.6639         1.16607         
W948    2099.75         2096.18         0.129023        1.00171         55.4125         1.34098         
W949    2099.08         2105.96         0.12376         0.996731        31.9531         1.87203         
W950    2098.35         2106.28         0.121436        0.996233        40.7406         2.00149         
W951    2097.57         2124.3          0.109086        0.987416        54.4566         0.710486        
W952    2096.73         2088.67         0.128698        1.00386         82.9373         1.92405         
W953    2096.16         2127.72         0.130399        0.985168        66.0769         1.96576         
W954    2096.99         2087.23         0.120347        1.00468         55.6015         1.05994         
W955    2097.78         2101.51         0.113023        0.998223        50.1142         2.07324         
W956    2098.5          2108.57         0.115411        0.995226        47.2085         1.06422         
W957    2099.18         2091.7          0.127359        1.00358         43.4302         0.703484        
W958    2099.81         2100.33         0.127933        0.99975         40.5151         2.66952         
W959    2100.38         2101.65         0.125559        0.999398        47.4536         1.7502          
W960    2100.91         2106.79         0.120643        0.997207        51.2744         2.35395         
W961    2101.38         2108.56         0.121302        0.996592        53.1632         0.636964        
W962    2101.8          2105.92         0.128126        0.998044        44.711          1.08864         
W963    2102.16         2109.29         0.121655        0.996622        44.6423         1.05625         
W964    2102.48         2107.33         0.125602        0.997696        46.3089         1.50822         
W965    2102.74         2112.7          0.126175        0.995285        46.8486         0.317971        
W966    2102.95         2107.2          0.133134        0.997983        45.6369         2.4857          
W967    2103.11         2105.51         0.131361        0.998856        44.0534         1.17899         
W968    2103.21         2102.13         0.128881        1.00051         51.2847         1.03324         
W969    2103.26         2125.62         0.112707        0.989484        52.9625         0.535434        
W970    2103.26         2096.4          0.134368        1.00327         46.5469         0.972988        
W971    2103.21         2104.79         0.132448        0.99925         44.806          0.994111        
W972    2103.11         2118.27         0.12189         0.992843        42.4275         1.12586         
W973    2102.95         2090.31         0.138509        1.00605         46.93           1.06568         
W974    2102.74         2114.67         0.127346        0.994356        44.4816         0.808071        
W975    2102.48         2113.86         0.119724        0.994613        49.0174         0.731275        
W976    2102.16         2105.9          0.126545        0.998227        46.7957         0.835792        
W977    2101.8          2104.15         0.132205        0.99888         43.1688         2.43873         
W978    2101.38         2088.02         0.130566        1.0064          50.1567         1.30697         
W979    2100.91         2115.34         0.112403        0.993175        47.8029         1.53057         
W980    2100.38         2091.59         0.130729        1.0042          47.4938         0.604977        
W981    2099.81         2090.89         0.132701        1.00426         43.1738         0.553473        
W982    2099.18         2095.75         0.128682        1.00164         46.4144         1.75099         
W983    2098.5          2099.54         0.126555        0.999506        37.7006         1.28222         
W984    2097.78         2074.22         0.139088        1.01136         51.4045         1.17278         
W985    2096.99         2098.85         0.12484         0.999116        51.1903         0.46718         
W986    2096.16         2141.88         0.140154        0.978654        36.4979         0.460446        
W987    2095.54         2140.32         0.122           0.979078        48.7206         0.973941        
W988    2096.37         2102.48         0.115287        0.997094        52.155          1.42079         
W989    2097.15         2092.48         0.119008        1.00223         33.9806         0.806485        
W990    2097.88         2097.35         0.120003        1.00025         41.2563         1.38066         
W991    2098.56         2104.04         0.1197          0.997394        51.8062         0.264996        
W992    2099.18         2095.85         0.126468        1.00159         42.6836         1.8397          
W993    2099.76         2103.07         0.12279         0.998426        48.8343         1.7846          
W994    2100.28         2097.17         0.122994        1.00148         46.5774         0.950867        
W995    2100.75         2104.41         0.120541        0.998258        45.6959         2.33701         
W996    2101.17         2084.71         0.13258         1.0079          46.3338         0.451232        
W997    2101.53         2114.75         0.113729        0.993749        52.165          0.637599        
W998    2101.85         2101.86         0.123501        0.999995        43.1915         1.24753         
W999    2102.11         2103.14         0.127524        0.999511        46.0217         0.987201        
W1000   2102.32         2099.38         0.133743        1.0014          41.2928         0.944914        
W1001   2102.48         2095.06         0.133937        1.00354         40.0545         1.06223         
W1002   2102.58         2099.2          0.130545        1.00161         50.1488         0.690444        
W1003   2102.63         2090.32         0.135702        1.00589         54.9666         1.61643         
W1004   2102.63         2100.55         0.130499        1.00099         45.9456         0.710297        
W1005   2102.58         2105.5          0.125454        0.998616        49.0696         0.518891        
W1006   2102.48         2111.51         0.121353        0.995724        42.0738         2.42284         
W1007   2102.32         2108.23         0.130709        0.997197        46.2419         1.17122         
W1008   2102.11         2088.45         0.137114        1.00654         50.4947         0.355728        
W1009   2101.85         2097.18         0.126733        1.00222         51.411          0.934124        
W1010   2101.53         2111.61         0.120441        0.995226        44.9597         1.30187         
W1011   2101.17         2074.81         0.144332        1.01271         51.6603         0.898469        
W1012   2100.75         2114.49         0.116892        0.993502        44.6602         1.16848         
W1013   2100.28         2118.88         0.109911        0.991223        55.104          0.714314        
W1014   2099.76         2106.19         0.123716        0.996945        52.648          1.51303         
W1015   2099.18         2104.8          0.119963        0.997331        41.6163         1.16631         
W1016   2098.56         2104.59         0.117426        0.997133        49.6357         0.489026        
W1017   2097.88         2097.78         0.118718        1.00005         47.1112         1.60736         
W1018   2097.15         2099.47         0.119331        0.998897        40.6432         2.34713         
W1019   2096.37         2340.59         0.112553        0.895659        26.7523         2.4531          
W1020   2095.54         2299.86         0.122           0.911161        81.2695         0.908584        
W1021   2094.87         2123.91         0.122           0.986329        47.4882         0.658263        
W1022   2095.7          2101.57         0.125643        0.997205        54.9406         2.10727         
W1023   2096.48         2098.09         0.119746        0.99923         49.2409         1.0248          
W1024   2097.21         2093.35         0.121604        1.00184         46.243          1.59885         
W1025   2097.88         2088.7          0.127242        1.0044          46.5009         1.10916         
W1026   2098.51         2097.23         0.125969        1.00061         52.7352         0.999004        
W1027   2099.08         2089.71         0.129861        1.00449         48.5774         1.30125         
W1028   2099.6          2100.15         0.124492        0.999738        42.3744         0.964866        
W1029   2100.07         2101.47         0.120763        0.999336        47.5135         0.893716        
W1030   2100.49         2100.01         0.123579        1.00023         45.7654         0.533806        
W1031   2100.86         2105.2          0.12121         0.997934        43.8545         0.933706        
W1032   2101.17         2098.62         0.126588        1.00122         43.5003         1.75831         
W1033   2101.43         2092.05         0.133051        1.00448         44.5719         0.683737        
W1034   2101.64         2103.28         0.12785         0.99922         42.7037         0.606827        
W1035   2101.8          2104.18         0.120356        0.998869        48.3941         1.34684         
W1036   2101.9          2111.7          0.11577         0.995358        47.8463         2.11146         
W1037   2101.95         2101.06         0.128128        1.00042         57.9758         0.758423        
W1038   2101.95         2108.89         0.126169        0.996711        46.889          1.33433         
W1039   2101.9          2096.15         0.131366        1.00274         50.6561         1.37856         
W1040   2101.8          2099.96         0.129805        1.00088         46.8144         0.382569        
W1041   2101.64         2081.63         0.14618         1.00961         48.501          1.03881         
W1042   2101.43         2111.09         0.127056        0.995423        47.4823         0.850887        
W1043   2101.17         2116.11         0.118525        0.992939        51.2531         0.918018        
W1044   2100.86         2091.95         0.125916        1.00426         52.0988         0.747941        
W1045   2100.49         2115.11         0.118719        0.993086        47.9281         0.56299         
W1046   2100.07         2105.37         0.12304         0.997482        43.117          0.591984        
W1047   2099.6          2081.3          0.14486         1.00879         49.4017         1.05887         
W1048   2099.08         2082.55         0.14486         1.00794         53.0448         1.4255          
W1049   2098.51         2098.77         0.128868        0.999877        44.9943         0.928874        
W1050   2097.88         2099.08         0.121373        0.999427        53.1791         2.4795          
W1051   2097.21         2099.02         0.120546        0.999135        51.9499         0.867958        
W1052   2096.48         2090.06         0.118491        1.00307         56.46           1.54036         
W1053   2095.7          1877.09         0.120629        1.11646         65.8132         2.54141         
W1054   2094.87         1952.86         0.136268        1.07272         60.7104         1.78276         
W1055   2094.15         3069.93         0.122           0.682149        1.05441         4.52379e-06     
W1056   2094.98         2075.07         0.134306        1.00959         64.0812         1.11089         
W1057   2095.75         2101.41         0.119365        0.997307        45.3036         1.22914         
W1058   2096.48         2107.5          0.127367        0.994771        39.8169         1.27983         
W1059   2097.15         2108.77         0.120857        0.994493        55.5792         0.534825        
W1060   2097.78         2127.91         0.115687        0.985838        50.8145         1.93162         
W1061   2098.35         2109.87         0.131328        0.994542        47.6506         3.10773         
W1062   2098.87         2101.82         0.131549        0.998597        46.0994         0.525991        
W1063   2099.34         2100.34         0.12618         0.999525        49.2851         0.711658        
W1064   2099.76         2098.07         0.123312        1.0008          40.3108         0.801907        
W1065   2100.13         2097.06         0.126134        1.00146         41.3034         0.779069        
W1066   2100.44         2100.3          0.125746        1.00006         42.1793         2.06207         
W1067   2100.7          2107.67         0.121781        0.996695        48.4286         1.14673         
W1068   2100.91         2087.81         0.1311          1.00628         48.4839         0.41939         
W1069   2101.07         2112.38         0.116549        0.994643        37.1239         1.44186         
W1070   2101.17         2105.26         0.118964        0.998059        49.7256         0.532333        
W1071   2101.22         2095.86         0.131279        1.00256         43.3882         0.582336        
W1072   2101.22         2102.43         0.13006         0.999425        46.4521         1.57175         
W1073   2101.17         2094.12         0.131776        1.00337         48.5973         0.566291        
W1074   2101.07         2119.03         0.119826        0.991522        44.2315         1.17284         
W1075   2100.91         2097.82         0.13201         1.00147         46.2091         1.10653         
W1076   2100.7          2106.8          0.124862        0.997103        52.2062         2.38493         
W1077   2100.44         2076.2          0.143096        1.01167         45.0785         1.01115         
W1078   2100.13         2110.54         0.121823        0.995067        47.6213         2.08421         
W1079   2099.76         2098.03         0.131464        1.00082         37.134          2.03461         
W1080   2099.34         2106.27         0.124298        0.996709        38.5224         1.68524         
W1081   2098.87         2094.07         0.133117        1.00229         46.6723         1.25094         
W1082   2098.35         2098.08         0.129727        1.00013         47.1975         0.72959         
W1083   2097.78         2095.22         0.12885         1.00122         42.6472         0.845315        
W1084   2097.15         2074.64         0.127649        1.01085         43.3713         2.12256         
W1085   2096.48         2089.3          0.125215        1.00343         28.5438         1.03407         
W1086   2095.75         2116.81         0.133983        0.990053        52.6043         1.55742         
W1087   2094.98         1893.92         0.118084        1.10616         55.8476         1.30718         
W1088   2094.15         2042.64         0.133735        1.02522         52.9823         0.429126        
W1089   2093.37         2159.44         0.13192         0.969406        35.7043         0.934798        
W1090   2094.2          1998.16         0.14077         1.04807         54.0814         2.24213         
W1091   2094.98         1666.95         0.0980762       1.25677         60.7212         0.721449        
W1092   2095.7          2210.1          0.182808        0.948237        48.2998         1.65836         
W1093   2096.38         2310.82         0.187335        0.907202        58.9986         1.13781         
W1094   2097            2041.21         0.164671        1.02733         55.9074         0.368204        
W1095   2097.57         2103.15         0.171334        0.997349        47.6286         1.35531         
W1096   2098.09         2094.17         0.168919        1.00187         33.3552         1.40502         
W1097   2098.56         2104.59         0.137351        0.997136        43.2658         0.605365        
W1098   2098.98         2116.59         0.118395        0.99168         45.594          0.628586        
W1099   2099.34         2101.1          0.129619        0.999163        44.5142         0.799095        
W1100   2099.66         2100.37         0.127701        0.999661        53.7691         0.575701        
W1101   2099.92         2098.95         0.127107        1.00046         65.3136         2.38898         
W1102   2100.13         2104.83         0.126451        0.997767        53.5592         0.583934        
W1103   2100.28         2097.94         0.126185        1.00112         45.6693         0.345147        
W1104   2100.39         2104.67         0.128242        0.997968        55.4768         0.464985        
W1105   2100.44         2108.61         0.129482        0.996125        47.206          0.67436         
W1106   2100.44         2096.58         0.140198        1.00184         45.591          1.23987         
W1107   2100.39         2108.46         0.128204        0.99617         47.8016         1.96282         
W1108   2100.28         2084.26         0.144437        1.00769         49.5642         1.01451         
W1109   2100.13         2108.78         0.128889        0.995899        49.4103         0.688029        
W1110   2099.92         2086.79         0.134041        1.00629         47.1397         1.35753         
W1111   2099.66         2103.39         0.127317        0.998224        48.9467         0.469343        
W1112   2099.34         2108.24         0.120301        0.995778        53.5342         0.544537        
W1113   2098.98         2102.23         0.126007        0.998454        47.2747         0.888589        
W1114   2098.56         2080.51         0.133662        1.00868         53.5012         1.42433         
W1115   2098.09         2112.52         0.122344        0.993171        38.8874         0.378098        
W1116   2097.57         2117.9          0.121455        0.9904          45.083          1.28803         
W1117   2097            2112.73         0.12655         0.992555        35.9364         2.52498         
W1118   2096.38         2102.7          0.114809        0.996993        56.1891         2.03638         
W1119   2095.7          1643.57         0.0983006       1.27509         81.5295         2.48774         
W1120   2094.98         3469.93         0.147542        0.603753        1.0544          4.5207e-06      
W1121   2094.2          2157.06         0.119477        0.97086         57.9774         1.25889         
W1122   2093.37         2075.82         0.128107        1.00845         32.8524         1.61089         
W1123   2092.55         2178.81         0.156525        0.960408        32.4004         2.24536         
W1125   2094.15         2057.56         0.152684        1.01778         20.2539         0.502454        
W1126   2094.87         2286.9          0.17736         0.916031        199.959         3.21768         
W1127   2095.55         2107.43         0.174394        0.994361        52.083          0.899408        
W1128   2096.17         2117.43         0.168494        0.989961        57.1095         0.508677        
W1129   2096.74         2102.65         0.173516        0.997188        46.4497         1.00701         
W1130   2097.26         2086.52         0.168166        1.00515         60.0078         1.53071         
W1131   2097.73         2098.32         0.156218        0.999719        57.4701         2.43961         
W1132   2098.15         2100.62         0.149374        0.99882         58.5442         0.656801        
W1133   2098.51         2098.31         0.147894        1.0001          38.954          0.895502        
W1134   2098.82         2106.95         0.129088        0.996143        54.8184         2.044           
W1135   2099.08         2094.15         0.133889        1.00236         71.9888         1.59804         
W1136   2099.29         2088.17         0.142899        1.00533         60.4836         1.21324         
W1137   2099.45         2103.91         0.128409        0.997878        79.6884         1.65497         
W1138   2099.55         2086.53         0.149378        1.00624         78.6686         2.4007          
W1139   2099.61         2096.47         0.146814        1.0015          70.1055         2.20259         
W1140   2099.61         2080.69         0.150173        1.00909         98.6602         0.658706        
W1141   2099.55         2219.14         0.132138        0.94611         92.8352         1.63422         
W1142   2099.45         2073.76         0.142175        1.01239         68.5357         0.419245        
W1143   2099.29         2099.67         0.133623        0.999819        47.832          1.38884         
W1144   2099.08         2119.53         0.122968        0.990355        36.011          2.18665         
W1145   2098.82         2103.41         0.126967        0.997819        23.7635         0.605257        
W1146   2098.51         2092.77         0.129478        1.00274         56.245          1.27687         
W1147   2098.15         2094.43         0.130579        1.00177         67.8892         2.04359         
W1148   2097.73         2108.83         0.126633        0.994735        38.9379         1.45939         
W1149   2097.26         2110.92         0.158287        0.993529        57.6244         1.52194         
W1150   2096.74         2107.42         0.162825        0.994933        63.1381         1.38613         
W1151   2096.17         2109.84         0.143882        0.993521        58.6947         1.00695         
W1152   2095.55         2039.33         0.157356        1.02757         43.2536         0.924707        
W1153           2094.87         2027.21         1.03338         60.4305         0.725375        
W1154   2094.15         2125.91         0.137694        0.985062        41.3231         0.585781        
W1155   2093.37         2058.51         0.136085        1.01693         63.7419         1.55923         
W1156   2092.55         2080.04         0.130609        1.00602         24.1324         0.445299        
